['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['61', 'Batman Hush Complete ', '', '$24.99', 'DC', '1,428']
['62', 'Deadpool Pulp ', '', '$14.99', 'Marvel', '1,427']
['63', 'Spider-Man Origin of Species ', '', '$19.99', 'Marvel', '1,403']
['64', 'Danger Girl Campbell Sketchbook HC ', '', '$19.99', 'IDW', '1,382']
['65', 'Flight Vol. 8 ', '', '$27.00', 'Random House', '1,323']
['66', 'Watchmen ', '', '$19.99', 'DC', '1,309']
['67', 'Astonishing Spider-Man And\nWolverine Prem HC ', '', '$24.99', 'Marvel', '1,295']
['68', 'Rosario Vampire Season II Vol. 5 ', '', '$9.99', 'Viz', '1,290']
['69', 'Spider-Man Am I An Avenger ', '', '$29.99', 'Marvel', '1,288']
['70', 'Thunderbolts Violent Rejection ', '', '$15.99', 'Marvel', '1,282']
['71', 'Doctor Who Ongoing 2 Vol. 1 Ripper ', '', '$17.99', 'IDW', '1,272']
['72', 'Amory Wars Secrets of Silent Earth\n3 Vol. 3 ', '', '$14.99', 'Boom', '1,245']
['73', 'Penny Arcade Vol. 7 Be Good Little\nPuppy ', '', '$15.00', 'Random House', '1,211']
['74', 'X-Factor Scar Tissue Prem HC ', '', '$24.99', 'Marvel', '1,207']
['75', 'Wolverine Wolverine Vs X-Men Prem\nHC ', '', '$19.99', 'Marvel', '1,192']
['76', 'Green Lantern Rebirth New Edition ', '', '$14.99', 'DC', '1,175']
['77', 'Smurfs Vol. 7 The Astro Smurf ', '', '$5.99', 'NBM', '1,169']
['78', 'Kull Vol. 2 Hate Witch ', '', '$15.99', 'Dark Horse', '1,146']
['79', 'Revolver ', '', '$19.99', 'DC', '1,138']
['80', 'Mmw X-Men Vol. 3 ', '', '$24.99', 'Marvel', '1,103']
['81', 'Transformers Ongoing Vol. 3 ', '', '$19.99', 'IDW', '1,089']
['82', 'X-Men Lifedeath Prem HC ', '', '$24.99', 'Marvel', '1,072']
['83', 'Magic Knight Rayearth Dh Omnibus Ed\nVol. 1 ', '', '$19.99', 'Dark Horse', '1,069']
['84', 'Essential Peter Parker Spectacular\nSpider-Man Vol. 5 ', '', '$19.99', 'Marvel', '1,063']
['85', 'Spawn New Beginnings Vol. 1 ', '', '$14.99', 'Image', '1,047']
['86', 'X-Men Legacy Aftermath Prem HC ', '', '$19.99', 'Marvel', '1,026']
['87', 'Spider-Man Death Jean Dewolff Prem\nHC ', '', '$24.99', 'Marvel', '1,025']
['88', 'Infinity Inc HC Vol. 1 The\nGenerations Saga\xa0', '', '$39.99', 'DC', '1,018']
['89', 'Lucky Star Vol. 8 ', '', '$10.99', 'Bandai', '1,010']
['90', 'Jericho Season 3 ', '', '$19.99', 'IDW', '1,006']
['91', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '1,002']
['92', 'Marvel Point One ', '', '$24.99', 'Marvel', '999']
['93', 'Disney Treasury Donald Duck Vol. 2 ', '', '$14.99', 'Boom', '997']
['94', 'Dark Avengers HC ', '', '$49.99', 'Marvel', '985']
['95', 'New X-Men By Grant Morrison Book 3 ', '', '$14.99', 'Marvel', '966']
['96', 'Morning Glories Vol. 1 For A Better\nFuture\xa0', '', '$9.99', 'Image', '965']
['97', 'Enders Game Speaker For Dead Prem\nHC ', '', '$24.99', 'Marvel', '965']
['98', 'Wolverine Best There Is Prem HC\nContagion ', '', '$24.99', 'Marvel', '956']
['99', 'Anita Blake Vampire Hunt Circus\nDamned Book 1 ', '', '$16.99', 'Marvel', '921']
['100', 'Vampirella Vol. 1 Crown of Worms ', '', '$19.99', 'Dynamic Force', '917']
['101', 'Marvel Adventures Spider Man Vol. 1\nSinister Six Digest', '', '$6.99', 'Marvel', '904']
['102', 'G.I. Joe A Real American Hero Vol. 2', '', '$19.99', 'IDW', '902']
['103', 'Marvel Adventures Iron Man\nSpider-Man Digest', '', '$9.99', 'Marvel', '890']
['104', 'Y The Last Man Vol. 1 Unmanned', '', '$14.99', 'DC', '878']
['105', 'Marvel Adventures Thor Digest', '', '$9.99', 'Marvel', '858']
['106', 'Broken Trinity Vol. 2 Pandoras Box', '', '$19.99', 'Image', '854']
['107', 'Cowboys And Aliens It Books', '', '$15.99', 'HarperCollins', '847']
['108', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '836']
['109', 'Batman Dark Knight Returns', '', '$14.99', 'DC', '834']
['110', 'Green Lantern Secret Origin', '', '$14.99', 'DC', '824']
['111', 'One Soul HC', '', '$24.99', 'Oni', '822']
['112', 'Batman And Robin Vol. 1 Batman\nReborn', '', '$14.99', 'DC', '819']
['113', 'Archies Weird Mysteries', '', '$9.95', 'Archie', '817']
['114', 'Homeland Directive', '', '$14.95', 'Top Shelf', '811']
['115', 'Chew Vol. 1', '', '$9.99', 'Image', '808']
['116', 'Marvel Adventures Thor And Avengers\nDigest', '', '$9.99', 'Marvel', '803']
['117', 'Pandora Hearts Vol. 6', '', '$11.99', 'Hachette', '795']
['118', 'Sweet Tooth Vol. 1 Out of The Woods', '', '$12.99', 'DC', '786']
['119', 'Transformers Prime Vol. 2', '', '$7.99', 'IDW', '784']
['120', 'Batman Year One Deluxe SC', '', '$14.99', 'DC', '782']
['121', 'Death Note Black Ed Vol. 4', '', '$14.99', 'Viz', '780']
['122', 'Superman Red Son', '', '$17.99', 'DC', '777']
['123', 'Archies World Tour', '', '$9.95', 'Archie', '775']
['124', 'Marvel Adventures Spider-Man\nSpectacular Digest', '', '$9.99', 'Marvel', '775']
['125', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '771']
['126', 'Fairy Tail Vol. 14', '', '$10.99', 'Random House', '771']
['127', 'New Mutants Classic Vol. 6', '', '$29.99', 'Marvel', '757']
['128', 'All Star Superman Vol. 1', '', '$12.99', 'DC', '756']
['129', 'Bloom County To Mars Imagination of\nBerkeley Breathed SC', '', '$20.00', 'IDW', '756']
['130', 'Welcome To Tranquility One Foot In\nThe Grave', '', '$17.99', 'DC', '744']
['131', 'Marvel Adventures Spider-Man And\nAvengers Digest', '', '$9.99', 'Marvel', '737']
['132', 'Marvel Art of Mike Deodato HC', '', '$49.99', 'Marvel', '737']
['133', 'Stan Lee Starborn Vol. 1', '', '$9.99', 'Boom', '733']
['134', 'Thor Spiral', '', '$24.99', 'Marvel', '732']
['135', 'Onslaught Unleashed HC', '', '$19.99', 'Marvel', '726']
['136', 'X-Men Steve Rogers HC Escape From\nNegative Zone', '', '$19.99', 'Marvel', '722']
['137', 'Marvel Adventures Avengers Vol. 10\nDigest', '', '$9.99', 'Marvel', '721']
['138', 'Marvel Adventures Avengers Iron Man\nDigest', '', '$9.99', 'Marvel', '719']
['139', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '717']
['140', 'Dance In The Vampire Bund Vol. 10', '', '$10.99', 'St. Martins', '705']
['141', 'Marvel Adventures Avengers Vol. 7\nDigest', '', '$8.99', 'Marvel', '701']
['142', 'Marvel Adventures Avengers Vol. 2\nMischief Digest', '', '$7.99', 'Marvel', '700']
['143', 'Chi Sweet Home Vol. 6', '', '$13.95', 'Random House', '697']
['144', 'Crossed Vol. 1', '', '$24.99', 'Avatar', '693']
['145', 'Captain America Art of Captain\nAmerica HcC', '', '$49.99', 'Marvel', '691']
['146', 'Disney Fairies Vol. 6 A Present For\nTinker Bell', '', '$7.99', 'NBM', '691']
['147', 'Rip Kirby HC Vol. 4', '', '$49.99', 'IDW', '681']
['148', 'Marvel Adventures Avengers Vol. 8\nDigest', '', '$9.99', 'Marvel', '681']
['149', 'Angel Omnibus Vol. 2', '', '$24.99', 'IDW', '677']
['150', 'Fables Vol. 15 Rose Red', '', '$17.99', 'DC', '668']
['151', 'Marvel Adventures Iron Man Vol. 2\nDigest', '', '$7.99', 'Marvel', '667']
['152', 'Flash Rebirth', '', '$14.99', 'DC', '666']
['153', 'Excalibur Visionaries Alan Davis\nVol. 3', '', '$24.99', 'Marvel', '665']
['154', 'Marvel Adventures Avengers Vol. 3\nDigest', '', '$7.99', 'Marvel', '664']
['155', 'Marvel Adventures Avengers Vol. 4\nDigest', '', '$7.99', 'Marvel', '662']
['156', 'Marvel Adventures Iron Man Vol. 3\nDigest', '', '$7.99', 'Marvel', '657']
['157', 'Fables Vol. 1 Legends In Exile', '', '$12.99', 'DC', '656']
['158', 'Turf HC', '', '$39.99', 'Image', '655']
['159', 'Squee', '', '$15.95', 'Slave Labor', '654']
['160', 'X-Men Origins HC', '', '$29.99', 'Marvel', '653']
['161', 'Gurren Lagann Vol. 6', '', '$10.99', 'Bandai', '650']
['162', 'Phantom Comp Dailies HC Vol. 3\n1939-1941', '', '$49.99', 'Hermes', '642']
['163', 'Locke & Key Vol. 1 Welcome\nTo Lovecraft', '', '$19.99', 'IDW', '639']
['164', 'Marvel Adventures Spider-Man\nAmazing Digest', '', '$9.99', 'Marvel', '627']
['165', 'Marvel Adventures Black Widow\n& Avengers Digest', '', '$9.99', 'Marvel', '625']
['166', 'Green Lantern Brightest Day Hc', '', '$22.99', 'DC', '623']
['167', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '617']
['168', 'Art of Lady Death Sgn HC Vol. 1', '', '$49.99', 'Avatar', '615']
['169', 'Batman Knightfall Part 1 Broken Bat', '', '$19.99', 'DC', '614']
['170', 'Batman The Killing Joke Special Ed\nHC', '', '$17.99', 'DC', '601']
['171', 'Batman The Long Halloween', '', '$19.99', 'DC', '601']
['172', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '598']
['173', 'Sandman Vol. 1 Preludes &\nNocturnes New Ed', '', '$19.99', 'DC', '597']
['174', 'Rin-Ne Vol. 6', '', '$9.99', 'Viz', '597']
['175', 'Night of the Living Dead Vol. 2', '', '$19.99', 'Avatar', '594']
['176', 'George R.R. Martin Fevre Dream', '', '$24.99', 'Avatar', '593']
['177', 'Wolverine Old Man Logan', '', '$29.99', 'Marvel', '591']
['178', 'Classic Next Men Vol. 1', '', '$24.99', 'IDW', '586']
['179', 'Walking Dead Vol. 5 Best Defense\n(New Ptg)', '', '$14.99', 'Image', '585']
['180', 'Essential Punisher Vol. 1 New Ed.', '', '$19.99', 'Marvel', '585']
['181', 'Ninja Girls Vol. 6', '', '$10.99', 'Random House', '585']
['182', 'Identity Crisis', '', '$14.99', 'DC', '581']
['183', 'Black Bird Vol. 9', '', '$9.99', 'Viz', '581']
['184', 'Dungeons & Dragons HC Vol.\n1 Shadowplague', '', '$24.99', 'IDW', '580']
['185', 'Batwoman Vol. 1 Elegy', '', '$17.99', 'DC', '579']
['186', 'V For Vendetta New Edition', '', '$19.99', 'DC', '571']
['187', 'Spider-Man Noir', '', '$14.99', 'Marvel', '570']
['188', 'Sam & Twitch Complete\nCollection HC Vol. 1', '', '$29.99', 'Image', '568']
['189', 'Code Geass Alternate Shogunate', '', '$10.99', 'Bandai', '567']
['190', 'Queen Sonja Vol. 2', '', '$19.99', 'Dynamic Forces', '566']
['191', 'Red Sonja Vol. 8 Blood Dynasty', '', '$19.99', 'Dynamic Forces', '566']
['192', 'Galactica 1980', '', '$16.99', 'Dynamic Forces', '564']
['193', 'Garth Ennis Battlefields HC Vol. 2', '', '$29.99', 'Dynamic Forces', '562']
['194', 'Wandering Son HC Vol. 1', '', '$19.99', 'Fantagraphics', '561']
['195', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '561']
['196', 'Monster Hunter Orage Vol. 1', '', '$10.99', 'Random House', '557']
['197', 'Batman Knightfall Part 03 Knightsend', '', '$19.99', 'DC', '552']
['198', 'Tintin Young Readers Ed Cigars of\nThe Pharaoh', '', '$8.99', 'Hachette', '549']
['199', 'Naruto 3-In-1 Ed Vol. 2', '', '$14.99', 'Viz', '540']
['200', '27 (Twenty Seven) Vol. 1 First Set', '', '$16.99', 'Image', '534']
['201', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '526']
['202', 'Walking Dead Vol. 11 Fear The\nHunters', '', '$14.99', 'Image', '525']
['203', 'Walking Dead Vol. 10 What We Become', '', '$14.99', 'Image', '524']
['204', 'Planetary Vol. 1 All Over The World\nAnd Other Stories', '', '$14.99', 'DC', '523']
['205', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '519']
['206', 'Spider-Man Complete Ben Reilly Epic\nBook 1', '', '$39.99', 'Marvel', '519']
['207', 'Scott Pilgrim Vol. 2 Vs The World', '', '$11.99', 'Oni', '517']
['208', 'Skip Beat Vol. 24', '', '$9.99', 'Viz', '517']
['209', 'Sayonara Zetsubou Sensei Vol. 9', '', '$10.99', 'Random House', '513']
['210', 'Green Lantern Sinestro Corps War\nVol. 1', '', '$14.99', 'DC', '508']
['211', 'Naruto 3-In-1 Ed Vol. 1', '', '$14.99', 'Viz', '505']
['212', 'Avatar Last Airbender Vol. 1 Lost\nAdventures', '', '$14.99', 'Dark Horse', '503']
['213', 'Transmetropolitan Vol. 1 Back On\nThe Street', '', '$14.99', 'DC', '491']
['214', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '487']
['215', 'Wormwood HC Vol. 3 Deviant Edition', '', '$24.99', 'IDW', '485']
['216', 'Absolute Batman The Long Halloween\nHC', '', '$75.00', 'DC', '483']
['217', 'Batman Dark Victory', '', '$19.99', 'DC', '476']
['218', 'Fallen Angel Return of The Son', '', '$17.99', 'IDW', '476']
['219', 'Toradora Vol. 2', '', '$10.99', 'St. Martins', '475']
['220', 'Wallflower Vol. 25', '', '$10.99', 'Random House', '467']
['221', 'Locke & Key Vol. 2 Head\nGames', '', '$19.99', 'IDW', '464']
['222', 'Serenity Better Days', '', '$9.99', 'Dark Horse', '462']
['223', 'Garfield & Co HC Vol. 1\nFish To Fry', '', '$7.99', 'NBM', '462']
['224', 'Iron Siege', '', '$17.99', 'IDW', '460']
['225', 'Buffy the Vampire Slayer Season 8\nVol. 8 Last Gleaming', '', '$16.99', 'Dark Horse', '459']
['226', 'Edge of Doom', '', '$19.99', 'IDW', '457']
['227', 'Mameshiba On The Loose', '', '$6.99', 'Viz', '455']
['228', 'Arkham Asylum Anniversary Ed Sc', '', '$17.99', 'DC', '453']
['229', 'Kimi Ni Todoke Vol. 9 From Me To You', '', '$9.99', 'Viz', '452']
['230', 'Time Lincoln Vol. 1 Fate of The\nUnion', '', '$19.95', 'Antarctic', '450']
['231', 'Green Lantern No Fear', '', '$12.99', 'DC', '449']
['232', 'Fraggle Rock HC Vol. 2', '', '$19.95', 'Archaia', '448']
['233', 'Marvel Adventures Iron Man Armored\nAvenger Digest', '', '$8.99', 'Marvel', '445']
['234', 'Fables Vol. 2 Animal Farm', '', '$12.99', 'DC', '444']
['235', 'Preacher Vol. 1 Gone To Texas', '', '$17.99', 'DC', '443']
['236', 'Marvel Adventures Avengers Captain\nAmerica Digest', '', '$9.99', 'Marvel', '443']
['237', 'Kim Harrison Hollows Vol. 1 Blood\nWork', '', '$23.00', 'Random House', '443']
['238', 'Brightest Day HC Vol. 2', '', '$29.99', 'DC', '440']
['239', 'Scott Pilgrim Vol. 3 Infinite\nSadness', '', '$11.99', 'Oni', '437']
['240', 'Skullkickers Vol. 1 1000 Opas\n& Dead Body', '', '$9.99', 'Image', '435']
['241', 'Garfield & Co HC Vol. 2\nCurse of the Cat People', '', '$7.99', 'NBM', '434']
['242', 'Batman RIP', '', '$14.99', 'DC', '430']
['243', 'Treasury 20Th Century Murder HC\nVol. 4 Sacco &\nVanzetti', '', '$15.99', 'NBM', '425']
['244', '100 Bullets Vol. 1 First Shot Last\nCall', '', '$9.99', 'DC', '423']
['245', 'Ultimate Fantastic Four HC Vol. 1', '', '$29.99', 'Marvel', '422']
['246', 'Boys Vol. 8 Highland Laddie', '', '$19.99', 'Dynamic Forces', '420']
['247', 'X-Men Second Coming', '', '$34.99', 'Marvel', '419']
['248', 'Runaways Vol. 7 Live Fast Digest', '', '$9.99', 'Marvel', '416']
['249', 'Scott Pilgrim Vol. 4 Gets It\nTogether', '', '$11.99', 'Oni', '416']
['250', 'Dengeki Daisy Vol. 5', '', '$9.99', 'Viz', '415']
['251', 'The Raven HC', '', '$22.99', 'Fantagraphics', '414']
['252', 'Shame Vol. 1 Conception', '', '$9.99', 'Renegade Arts', '412']
['253', 'Tonights Take Out Night', '', '$12.95', 'Digital Manga', '410']
['254', 'Shugo Chara Vol. 11', '', '$10.99', 'Random House', '407']
['255', 'Eyeshield 21 Vol. 36', '', '$9.99', 'Viz', '405']
['256', 'Serenity Those Left Behind', '', '$9.99', 'Dark Horse', '404']
['257', 'Entangled Circumstances', '', '$12.95', 'Digital Manga', '403']
['258', 'Ooku Inner Chambers Vol. 6', '', '$12.99', 'Viz', '403']
['259', 'Ultimate Spider-Man HC Vol. 11', '', '$39.99', 'Marvel', '399']
['260', 'Swamp Thing Vol. 1 Saga of The\nSwamp Thing', '', '$19.99', 'DC', '398']
['261', 'Twisted Savage Dragon Funnies', '', '$18.99', 'Image', '396']
['262', 'Ex Machina Vol. 1 The First Hundred\nDays', '', '$12.99', 'DC', '391']
['263', 'Green Lantern Rage of The Red\nLanterns', '', '$14.99', 'DC', '389']
['264', 'Fables Vol. 14 Witches', '', '$17.99', 'DC', '388']
['265', 'I Give To You', '', '$12.95', 'Digital Manga', '388']
['266', 'X-Men Worlds Apart HC', '', '$19.99', 'Marvel', '388']
['267', 'True Blood HC Vol. 1 All Together\nNow', '', '$24.99', 'IDW', '386']
['268', 'Batman And Robin Deluxe HC Vol. 3\nBatman Must Die', '', '$24.99', 'DC', '385']
['269', 'This Nights Everything', '', '$12.95', 'Digital Manga', '385']
['270', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '384']
['271', 'Hellblazer Vol. 1 Original Sins New\nEd', '', '$19.99', 'DC', '380']
['272', 'Liar In Love', '', '$12.95', 'Digital Manga', '380']
['273', 'Amazing 3D Comics HC', '', '$39.99', 'IDW', '380']
['274', 'Chew Vol. 3 Just Desserts', '', '$12.99', 'Image', '380']
['275', 'Final Crisis', '', '$19.99', 'DC', '379']
['276', 'From Hell', '', '$35.00', 'Top Shelf', '373']
['277', 'Green Lantern Agent Orange', '', '$14.99', 'DC', '371']
['278', 'Essential Punisher Vol. 2 New Ed', '', '$19.99', 'Marvel', '369']
['279', 'Metal Hurlant Collection HC Vol. 2', '', '$29.95', 'Humanoids', '366']
['280', 'Kingdom Come New Edition', '', '$17.99', 'DC', '365']
['281', 'Dr Horrible', '', '$9.99', 'Dark Horse', '363']
['282', 'Green Lantern Revenge of The Green\nLanterns', '', '$14.99', 'DC', '361']
['283', 'Johnny Homicidal Maniac Directors\nCut SC', '', '$21.95', 'Slave Labor', '360']
['284', 'Fables Vol. 3 Storybook Love', '', '$14.99', 'DC', '357']
['285', 'Sandman Vol. 2 The Dolls House', '', '$19.99', 'DC', '356']
['286', 'Ultimate Fantastic Four HC Vol. 2', '', '$29.99', 'Marvel', '355']
['287', 'Scott Pilgrim Vol. 5 Vs The Universe', '', '$11.99', 'Oni', '355']
['288', 'Bombyce Network', '', '$19.95', 'Humanoids', '350']
['289', 'Stepping On Roses Vol. 6', '', '$9.99', 'Viz', '348']
['290', 'Joker HC', '', '$19.99', 'DC', '346']
['291', 'Blackest Night Green Lantern HC', '', '$24.99', 'DC', '345']
['292', 'Chew Vol. 2 International Flavor', '', '$12.99', 'Image', '345']
['293', 'Ultimate Comics Spider-Man Prem HC\nDeath Prelude', '', '$24.99', 'Marvel', '344']
['294', 'Batman Red Hood The Lost Days', '', '$14.99', 'DC', '343']
['295', 'Cross Game Vol. 4', '', '$14.99', 'Viz', '343']
['296', 'Bleedout Hc', '', '$14.95', 'Archaia', '341']
['297', 'Incal Classic Collection HC', '', '$44.95', 'Humanoids', '339']
['298', 'Scott Pilgrim Vol. 6 Finest Hour', '', '$11.99', 'Oni', '339']
['299', 'Sin City New Miller Cvr Vol. 1 Hard\nGoodbye', '', '$19.00', 'Dark Horse', '338']
['300', 'Girl Comics HC', '', '$19.99', 'Marvel', '338']
