['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['33', '100 Bullets HC Book 01', '', '$49.99', 'DC', '1,783']
['34', 'Ultimate Comics X Origins Prem HC', '', '$24.99', 'Marvel', '1,736']
['35', 'Sonic The Hedgehog Legacy Vol. 1', '', '$14.95', 'Archie', '1,678']
['36', 'Black Butler Vol. 7', '', '$11.99', 'Hachette', '1,617']
['37', 'Dark Tower Fall of Gilead', '', '$19.99', 'Marvel', '1,582']
['38', 'Gantz Vol. 19', '', '$12.99', 'Dark Horse', '1,552']
['39', 'Savage Sword of Kull Vol. 2', '', '$19.99', 'Dark Horse', '1,534']
['40', 'Warlord of Mars', '', '$24.99', 'Dynamic Forces', '1,521']
['41', 'Battle Angel Alita Last Order Vol.\n15', '', '$9.99', 'Viz', '1,500']
['42', 'Marvel Firsts 1960S', '', '$29.99', 'Marvel', '1,492']
['43', 'Justice League Generation Lost HC\nVol. 2', '', '$39.99', 'DC', '1,491']
['44', 'Thor Trials of Loki', '', '$16.99', 'Marvel', '1,480']
['45', 'Vampire Knight Vol. 13', '', '$9.99', 'Viz', '1,477']
['46', 'Doctor Strange Strange Tales', '', '$29.99', 'Marvel', '1,437']
['47', 'Walking Dead Vol. 14 No Way Out', '', '$14.99', 'Image', '1,390']
['48', 'Fantastic Four 1234 Prem HC', '', '$19.99', 'Marvel', '1,372']
['49', 'Spider-Man Return of Anti-Venom\nPrem HC', '', '$19.99', 'Marvel', '1,316']
['50', 'Birds of Prey HC Vol. 2 Death of\nOracle', '', '$24.99', 'DC', '1,307']
['51', 'New Teen Titans Games HC', '', '$24.99', 'DC', '1,300']
['52', 'Marvel Masterworks Incredible Hulk\nHC Vol. 6', '', '$59.99', 'Marvel', '1,291']
['53', 'Rosario Vampire Season Ii Vol. 6', '', '$9.99', 'Viz', '1,290']
['54', 'Punishermax Prem HC Frank', '', '$24.99', 'Marvel', '1,276']
['55', 'Marzi', '', '$17.99', 'DC', '1,265']
['56', 'Soul Eater Vol. 7', '', '$11.99', 'Hachette', '1,256']
['57', 'Walking Dead Vol. 2 Miles Behind Us', '', '$14.99', 'Image', '1,238']
['58', 'Superman Batman Sorcerer Kings HC', '', '$22.99', 'DC', '1,232']
['59', 'Marvel Masterworks Atlas Era\nStrange Tales HC Vol. 5', '', '$64.99', 'Marvel', '1,222']
['60', 'Marvel Masterworks Amazing\nSpider-Man Vol. 6', '', '$24.99', 'Marvel', '1,219']
['61', 'Bloom County Complete Library HC\nVol. 5', '', '$39.99', 'IDW', '1,203']
['62', 'Bakuman Vol. 7', '', '$9.99', 'Viz', '1,189']
['63', 'Hark A Vagrant HC', '', '$19.95', 'Drawn & Quarterly', '1,181']
['64', 'Warlord of Mars Dejah Thoris Vol. 1\nColossus of Mars', '', '$16.99', 'Dynamic Forces', '1,172']
['65', 'Batman Dark Knight Returns', '', '$14.99', 'DC', '1,160']
['66', 'Warriors Three Dog Day Afternoon', '', '$15.99', 'Marvel', '1,158']
['67', 'Legion of Super Heroes The Curse\nDeluxe Ed', '', '$49.99', 'DC', '1,155']
['68', 'Prince Valiant HC Vol. 4 1943-1944', '', '$29.99', 'Fantagraphics', '1,150']
['69', 'Absolute Identity Crisis HC', '', '$99.99', 'DC', '1,141']
['70', 'Superman Mon El Vol. 2 Man of Valor', '', '$17.99', 'DC', '1,139']
['71', 'Smurfs Vol. 8 Smurf Apprentice', '', '$5.99', 'NBM', '1,125']
['72', 'World of Warcraft Curse of The\nWorgen HC', '', '$22.99', 'DC', '1,124']
['73', 'Victorian Undead II Sherlock Holmes\nVs Dracula', '', '$14.99', 'DC', '1,112']
['74', 'Wolverine Wolverines Revenge Prem HC', '', '$24.99', 'Marvel', '1,109']
['75', 'X-Men Claremont And Lee Omnibus HC\nVol. 1', '', '$125.00', 'Marvel', '1,104']
['76', 'Holy Terror HC', '', '$29.99', 'Legendary', '1,058']
['77', 'Naoki Urasawa 20th Century Boys\nVol. 17', '', '$12.99', 'Viz', '1,054']
['78', 'Witchblade Redemption Vol. 3', '', '$19.99', 'Image', '1,053']
['79', 'Green Lantern The Movie Prequels', '', '$14.99', 'DC', '1,032']
['80', 'Danger Girl Deluxe Ed.', '', '$29.99', 'IDW', '1,029']
['81', 'Disney Mickey Mouse HC Vol. 2\nTreasure Island', '', '$29.99', 'Fantagraphics', '1,020']
['82', 'Marvel Masterworks Fantastic Four\nVol. 7', '', '$24.99', 'Marvel', '1,020']
['83', 'Captain America Red Glare Prem HC', '', '$29.99', 'Marvel', '1,014']
['84', 'High School of Dead Vol. 4', '', '$13.99', 'Hachette', '1,014']
['85', 'X-Men X-Cutioners Song HC', '', '$49.99', 'Marvel', '1,013']
['86', 'Invaders Now', '', '$19.99', 'Marvel', '1,004']
['87', 'Pokemon Adventures Platinum Vol. 3', '', '$7.99', 'Viz', '980']
['88', 'Batman Year One Deluxe Sc', '', '$14.99', 'DC', '972']
['89', 'Spider-Man Complete Ben Reilly Epic\nBook 02', '', '$39.99', 'Marvel', '957']
['90', 'Manara Library HC Vol. 1', '', '$59.99', 'Dark Horse', '956']
['91', 'X-Men Legacy Lost Legions Prem HC', '', '$19.99', 'Marvel', '936']
['92', 'G.I. Joe V2 Ongoing Vol. 1 Cobra\nCivil War', '', '$17.99', 'IDW', '935']
['93', 'Green Woman', '', '$17.99', 'DC', '932']
['94', 'Darkwing Duck Vol. 3 Fowl\nDisposition', '', '$14.99', 'Boom', '916']
['95', 'New X-Men By Grant Morrison Book 06', '', '$14.99', 'Marvel', '907']
['96', 'Angel After The Fall Vol. 3', '', '$19.99', 'IDW', '900']
['97', 'Blue Exorcist Vol. 4', '', '$9.99', 'Viz', '888']
['98', 'Spice And Wolf Vol. 5', '', '$12.99', 'Hachette', '880']
['99', 'Superman Nightwing And Flamebird\nVol. 2', '', '$17.99', 'DC', '872']
['100', 'Chew Vol. 4 Flambe', '', '$12.99', 'Image', '869']
['101', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '865']
['102', 'Tezuka Book of Human Insects HC', '', '$21.95', 'Random House', '844']
['103', 'Essential Fantastic Four Vol. 5', '', '$16.99', 'Marvel', '840']
['104', 'Oh My Goddess Vol. 19', '', '$11.99', 'Dark Horse', '838']
['105', '30 Days of Night Omnibus', '', '$24.99', 'IDW', '830']
['106', 'Great Northern Brotherhood Canadian\nCartoonists HC', '', '$24.95', 'Drawn & Quarterly', '826']
['107', 'Black Metal Vol. 2', '', '$11.99', 'Oni', '825']
['108', 'Pandora Hearts Vol. 7', '', '$11.99', 'Hachette', '817']
['109', 'Dungeons & Dragons Classics\nVol. 2', '', '$24.99', 'IDW', '812']
['110', 'Fairy Tail Vol. 15', '', '$10.99', 'Random House', '809']
['111', '28 Days Later Vol. 5 Ghost Town', '', '$12.99', 'Boom', '799']
['112', 'Sherlock Holmes Year One', '', '$19.99', 'Dynamic Forces', '789']
['113', 'X-Factor Hard Labor Prem HC', '', '$19.99', 'Marvel', '780']
['114', 'Spider-Man Deadly Foes of Spider-Man', '', '$24.99', 'Marvel', '774']
['115', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '770']
['116', 'Bride of The Water God Vol. 9', '', '$9.99', 'Dark Horse', '767']
['117', 'Complete Chester Goulds Dick Tracy\nHC Vol. 12', '', '$39.99', 'IDW', '762']
['118', 'Tenjo Tenge Vol. 3', '', '$17.99', 'Viz', '761']
['119', 'New Mutants Prem HC Unfinished\nBusiness', '', '$19.99', 'Marvel', '751']
['120', 'Batman Hush Complete', '', '$24.99', 'DC', '747']
['121', 'Archie Obama & Palin In\nRiverdale', '', '$12.95', 'Archie', '745']
['122', 'Blackest Night', '', '$19.99', 'DC', '742']
['123', 'Science Dog Oversized HC', '', '$19.99', 'Image', '740']
['124', 'Morning Glories Vol. 2', '', '$12.99', 'Image', '738']
['125', 'Phineas & Ferb Early Comic\nReader #6 Beak Strikes', '', '$4.99', 'HarperCollins', '736']
['126', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '736']
['127', 'Batman The Killing Joke Special Ed\nHC', '', '$17.99', 'DC', '729']
['128', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '726']
['129', 'Morning Glories Vol. 1 For A Better\nFuture', '', '$9.99', 'Image', '725']
['130', 'Transformers Classics UK Vol. 1', '', '$29.99', 'IDW', '722']
['131', 'Gi Joe Omnibus Vol. 1', '', '$24.99', 'IDW', '706']
['132', 'Chi Sweet Home Vol. 7', '', '$13.95', 'Random House', '705']
['133', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '689']
['134', 'Alan Moore Neonomicon HC', '', '$27.99', 'Avatar', '687']
['135', 'Fantastic Four By Waid &\nWieringo Ult Coll Book 3', '', '$24.99', 'Marvel', '683']
['136', 'Roger Langridge The Show Must Go On', '', '$19.99', 'Boom', '683']
['137', 'Chew Vol. 1', '', '$9.99', 'Image', '680']
['138', '100 Bullets Vol. 1 First Shot Last\nCall', '', '$9.99', 'DC', '676']
['139', 'Daken Dark Wolverine Prem HC Big\nBreak', '', '$19.99', 'Marvel', '669']
['140', 'Archie Americana HC Vol. 2 Best of\nThe 50s', '', '$24.99', 'IDW', '648']
['141', 'Billy Majestic Humpty Dumpty', '', '$14.99', 'IDW', '648']
['142', 'Anita Blake Vampire Hunter Guilty\nPleasures Ult Coll', '', '$34.99', 'Marvel', '647']
['143', 'Amelia Rules Vol. 7 Meaning of Life', '', '$10.99', 'Pocket', '641']
['144', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '638']
['145', 'Walking Dead Vol. 11 Fear The\nHunters', '', '$14.99', 'Image', '624']
['146', 'Archie Best of Harry Lucey HC Vol. 1', '', '$24.99', 'IDW', '621']
['147', 'Ninja Girls Vol. 7', '', '$10.99', 'Random House', '620']
['148', 'Watchmen', '', '$19.99', 'DC', '619']
['149', 'Wolverine By Jason Aaron Omnibus HC\nVol. 1', '', '$99.99', 'Marvel', '619']
['150', 'Psyren Vol. 1', '', '$9.99', 'Viz', '618']
['151', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '618']
['152', 'Code Geass Queen Vol. 3', '', '$10.99', 'Bandai', '617']
['153', 'Vampirella Masters Series Vol. 6\nJames Robinson', '', '$16.99', 'Dynamic Forces', '616']
['154', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '614']
['155', 'Sailor Moon Kodansha Ed Vol. 1', '', '$10.99', 'Random House', '613']
['156', 'Ducktales Rightful Owners', '', '$14.99', 'Boom', '608']
['157', 'Higurashi When They Cry Vol. 15\nAtonement Arc Pt 1', '', '$11.99', 'Hachette', '604']
['158', 'Happiness Is A Warm Blanket Charlie\nBrown', '', '$9.99', 'Boom', '601']
['159', 'Star Gazing Dog', '', '$11.99', 'NBM', '600']
['160', 'Sandman Vol. 1 Preludes &\nNocturnes New Ed', '', '$19.99', 'DC', '597']
['161', 'Tezukas Black Jack Vol. 16', '', '$16.95', 'Random House', '597']
['162', 'Do Androids Dream of Electric Sheep\nHC Vol. 6', '', '$24.99', 'Boom', '596']
['163', 'Fables Vol. 1 Legends In Exile', '', '$12.99', 'DC', '596']
['164', 'Darkwing Duck Vol. 1 Duck Knight\nReturns', '', '$14.99', 'Boom', '592']
['165', 'Tintin Young Readers Ed Broken Ear', '', '$8.99', 'Hachette', '587']
['166', 'Rage After The Impact', '', '$10.99', 'Dark Horse', '586']
['167', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '583']
['168', 'Umbrella Academy Vol. 1 Apocalypse\nSuite', '', '$17.99', 'Dark Horse', '581']
['169', 'Fables Vol. 15 Rose Red', '', '$17.99', 'DC', '580']
['170', 'DC Super-Pets Yr Heroes of the High\nSeas', '', '$4.95', 'Capstone', '574']
['171', 'Iron Age HC', '', '$29.99', 'Marvel', '572']
['172', 'Locke & Key Vol. 1 Welcome\nTo Lovecraft', '', '$19.99', 'IDW', '567']
['173', 'Walking Dead Vol. 10 What We Become', '', '$14.99', 'Image', '562']
['174', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '557']
['175', 'V For Vendetta New Edition', '', '$19.99', 'DC', '552']
['176', 'Uncanny X-Force Vol. 1 Apocalypse\nSolution', '', '$15.99', 'Marvel', '549']
['177', 'Farscape Vol. 5 Red Sky At Morning', '', '$12.99', 'Boom', '547']
['178', 'Skip Beat Vol. 25', '', '$9.99', 'Viz', '547']
['179', 'Dr. Horrible', '', '$9.99', 'Dark Horse', '544']
['180', 'Batwoman Vol. 1 Elegy', '', '$17.99', 'DC', '533']
['181', 'Art of Comic Book Inking Vol. 1', '', '$29.99', 'Dark Horse', '530']
['182', 'Marvel Masterworks Golden Age\nMarvel Comics HC Vol. 6', '', '$59.99', 'Marvel', '530']
['183', 'Bleach 3-In-1 Ed Vol. 3', '', '$14.99', 'Viz', '518']
['184', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '517']
['185', 'Zombies Vs Robots Undercity HC', '', '$24.99', 'IDW', '516']
['186', 'Fullmetal Alchemist 3-In-1 Ed Vol. 3', '', '$14.99', 'Viz', '515']
['187', 'Chip N Dale Rescue Rangers Slippin\nThrough The Cracks', '', '$14.99', 'Boom', '513']
['188', 'Archie Archives HC Vol. 3', '', '$49.99', 'Dark Horse', '512']
['189', 'New Warriors Classic Vol. 3', '', '$24.99', 'Marvel', '506']
['190', 'Habibi', '', '$35.00', 'Random House', '503']
['191', 'From Marvel Vault', '', '$14.99', 'Marvel', '500']
['192', 'Arkham Asylum Anniversary Ed SC', '', '$17.99', 'DC', '495']
['193', 'Immortals Gods And Heroes HC', '', '$19.95', 'Archaia', '493']
['194', 'Cthulhu Tales Omnibus Madness', '', '$19.99', 'Boom', '480']
['195', 'Power Lunch Vol. 1', '', '$12.99', 'Oni', '478']
['196', 'Boys Vol. 8 Highland Laddie', '', '$19.99', 'Dynamic Forces', '477']
['197', 'Sayonara Zetsubou Sensei Vol. 11', '', '$10.99', 'Random House', '477']
['198', 'Chew Vol. 3 Just Desserts', '', '$12.99', 'Image', '465']
['199', 'Sketch Monsters HC Vol. 1', '', '$12.99', 'Oni', '460']
['200', 'Wallflower Vol. 26', '', '$10.99', 'Random House', '456']
['201', 'Joker HC', '', '$19.99', 'DC', '452']
['202', 'Negima Omnibus Vol. 2', '', '$19.99', 'Random House', '451']
['203', 'Absolute All Star Superman HC', '', '$99.99', 'DC', '450']
['204', 'Wolverine Old Man Logan', '', '$29.99', 'Marvel', '445']
['205', 'Zombies Vs Cheerleaders', '', '$16.95', 'Moonstone', '441']
['206', 'Sakura Hime Legend of Princess\nSakura Vol. 4', '', '$9.99', 'Viz', '440']
['207', 'Space Family Robinson Archives HC\nVol. 2', '', '$49.99', 'Dark Horse', '438']
['208', 'Eyeshield 21 Vol. 37', '', '$9.99', 'Viz', '435']
['209', 'Nura Rise of the Yokai Clan Vol. 5', '', '$9.99', 'Viz', '434']
['210', 'Turok Son of Stone Archives HC Vol.\n9', '', '$49.99', 'Dark Horse', '432']
['211', 'Brides Story HC Book 2', '', '$16.99', 'Hachette', '431']
['212', 'Boys Vol. 1 Name of The Game', '', '$16.99', 'Dynamic Forces', '430']
['213', 'Nuts HC', '', '$19.99', 'Fantagraphics', '428']
['214', 'Chew Vol. 2 International Flavor', '', '$12.99', 'Image', '423']
['215', 'Frank Book', '', '$34.99', 'Fantagraphics', '421']
['216', 'Civil War', '', '$24.99', 'Marvel', '420']
['217', 'Y The Last Man Vol. 1 Unmanned', '', '$14.99', 'DC', '420']
['218', 'Stan Lee Soldier Zero Vol. 2', '', '$14.99', 'Boom', '416']
['219', 'Underwire', '', '$9.95', 'Top Shelf', '408']
['220', 'Drops of God Vol. 1', '', '$14.95', 'Random House', '407']
['221', 'League of Extraordinary Gentlemen\nIII Century #2 1969', '', '$9.95', 'Top Shelf', '407']
['222', 'Disney Mickey Mouse Box Set Vol. 1\n& 02', '', '$49.99', 'Fantagraphics', '406']
['223', 'Stan Lee Traveler Vol. 2', '', '$14.99', 'Boom', '406']
['224', 'Hellboy Vol. 11 Bride of Hell\n& Others', '', '$19.99', 'Dark Horse', '403']
['225', 'Zorro Vol. 3 Tales of The Fox', '', '$19.99', 'Dynamic Forces', '401']
['226', 'Keep HC', '', '$24.99', 'IDW', '400']
['227', 'Zomnibus Vol. 2', '', '$24.99', 'IDW', '400']
['228', 'Nursery Rhyme Comics 50 Timeless\nRhymes HC', '', '$18.99', 'St. Martins', '395']
['229', 'All Ghoul School', '', '$19.99', 'IDW', '394']
['230', 'Kamisama Kiss Vol. 5', '', '$9.99', 'Viz', '392']
['231', 'Afterschool Charisma Vol. 4', '', '$12.99', 'Viz', '390']
['232', 'Kingdom Come New Edition', '', '$17.99', 'DC', '389']
['233', 'Orcs Vol. 1 Forged For War', '', '$17.99', 'St. Martins', '389']
['234', 'Dracula Company of Monsters Vol. 3', '', '$12.99', 'Boom', '386']
['235', 'Judge Dredd Complete Case Files\nVol. 18', '', '$35.99', '2000 AD', '385']
['236', 'Arkham Asylum Madness', '', '$14.99', 'DC', '381']
['237', 'Scott Pilgrim Vol. 2 Vs The World', '', '$11.99', 'Oni', '381']
['238', 'Walking Dead HC Vol. 1', '', '$34.99', 'Image', '381']
['239', 'Fables Vol. 2 Animal Farm', '', '$12.99', 'DC', '379']
['240', 'Best American Comics HC 2011', '', '$25.00', 'Houghton Mifflin', '377']
['241', 'Batman RIP', '', '$14.99', 'DC', '370']
['242', 'Castle Prem HC Richard Castles\nDeadly Storm', '', '$19.99', 'Marvel', '370']
['243', 'Superman Red Son', '', '$17.99', 'DC', '367']
['244', 'Metabarons Ultimate Coll Slip Case', '', '$129.95', 'Humanoids', '366']
['245', 'Gon Kodansha Ed. Vol. 2', '', '$10.99', 'Random House', '365']
['246', 'The Cabbie HC Vol. 1', '', '$19.99', 'Fantagraphics', '363']
['247', 'Brightest Day HC Vol. 3', '', '$29.99', 'DC', '362']
['248', 'Classic Jurassic Park Vol. 3 Amazon\nAdventure', '', '$19.99', 'IDW', '361']
['249', 'Locke & Key Vol. 2 Head\nGames', '', '$19.99', 'IDW', '360']
['250', 'Natsumes Book of Friends Vol. 9', '', '$9.99', 'Viz', '359']
['251', 'Green Lantern Brightest Day HC', '', '$22.99', 'DC', '355']
['252', 'Batman Knightfall Part 01 Broken Bat', '', '$19.99', 'DC', '354']
['253', 'Preacher Vol. 1 Gone To Texas New\nEdition', '', '$17.99', 'DC', '354']
['254', 'Batman Dark Victory', '', '$19.99', 'DC', '350']
['255', 'Y The Last Man Vol. 2 Cycles', '', '$12.99', 'DC', '347']
['256', 'Star Wars Omnibus Episodes I-VI\nComp Saga', '', '$24.99', 'Dark Horse', '341']
['257', 'Umbrella Academy Vol. 2 Dallas', '', '$17.99', 'Dark Horse', '341']
['258', 'Cross Game Vol. 5', '', '$14.99', 'Viz', '339']
['259', 'Hellblazer Vol. 1 Original Sins New\nEd', '', '$19.99', 'DC', '337']
['260', '15 Love', '', '$14.99', 'Marvel', '335']
['261', 'Superman Earth One HC', '', '$19.99', 'DC', '335']
['262', 'Supergod Vol. 1', '', '$17.99', 'Avatar', '334']
['263', 'Unwritten Vol. 1 Tommy Taylor And\nBogus Identity', '', '$12.99', 'DC', '331']
['264', 'League of Extraordinary Gentlemen\nVol. One', '', '$14.99', 'DC', '328']
['265', 'Case Closed Vol. 40', '', '$9.99', 'Viz', '327']
['266', 'Final Crisis', '', '$19.99', 'DC', '323']
['267', 'Sweet Tooth Vol. 1 Out of The Woods', '', '$12.99', 'DC', '323']
['268', 'Undying Love', '', '$14.99', 'Image', '323']
['269', 'Flesh And Blood Vol. 1', '', '$14.99', 'Monsterverse', '322']
['270', 'Maus Survivors Tale Complete HC', '', '$35.00', 'Raw', '320']
['271', 'March Story Vol. 3', '', '$12.99', 'Viz', '319']
['272', 'Meow HC Vol. 1', '', '$21.00', 'Kettledrummer', '319']
['273', 'Hellboy Vol. 1 Seed of Destruction', '', '$17.95', 'Dark Horse', '318']
['274', 'Sandman Vol. 2 The Dolls House New\nEd', '', '$19.99', 'DC', '318']
['275', 'Serenity Shepherds Tale HC', '', '$14.99', 'Dark Horse', '317']
['276', 'Rocketeer Complete Collection HC\nVol. 1', '', '$29.99', 'IDW', '316']
['277', 'Definitive Irredeemable HC Vol. 1', '', '$74.99', 'Boom', '313']
['278', 'Dmz Vol. 1 On The Ground', '', '$9.99', 'DC', '312']
['279', 'Locke & Key HC Vol. 4 Keys\nTo The Kingdom', '', '$24.99', 'IDW', '310']
['280', 'Locke & Key Vol. 3 Crown of\nShadows', '', '$19.99', 'IDW', '309']
['281', 'James Pattersons Witch &\nWizard HC Vol. 2 Operation\nZero', '', '$17.99', 'IDW', '308']
['282', 'Squee', '', '$15.95', 'Slave Labor', '307']
['283', 'Mardock Scramble Vol. 2', '', '$10.99', 'Random House', '306']
['284', 'Irredeemable Vol. 1', '', '$9.99', 'Boom', '305']
['285', 'John Stanley Library Nancy HC Vol. 3', '', '$29.95', 'Drawn & Quarterly', '304']
['286', 'Sky Doll Space Ship Prem HC', '', '$24.99', 'Marvel', '304']
['287', 'Transmetropolitan Vol. 1 Back On\nThe Street', '', '$14.99', 'DC', '304']
['288', 'Two Generals SC', '', '$19.99', 'Random House', '304']
['289', 'Afrodisiac HC', '', '$14.95', 'Adhouse', '303']
['290', 'Scott Pilgrim Vol. 3 Infinite\nSadness', '', '$11.99', 'Oni', '299']
['291', 'Atomic Robo Vol. 1', '', '$18.95', 'Red 5', '294']
['292', 'Scott Pilgrim Vol. 5 Vs The Universe', '', '$11.99', 'Oni', '292']
['293', 'Freakangels HC Vol. 6', '', '$27.99', 'Avatar', '291']
['294', 'Buffy the Vampire Slayer Season 8\nVol. 8 Last Gleaming', '', '$16.99', 'Dark Horse', '290']
['295', 'Dagar The Invincible Archives HC\nVol. 1', '', '$49.99', 'Dark Horse', '290']
['296', 'Robert Bloch That Hellbound Train', '', '$17.99', 'IDW', '290']
['297', 'Fables Vol. 3 Storybook Love', '', '$14.99', 'DC', '289']
['298', 'Planetary Vol. 1 All Over The World\nAnd Other Stories', '', '$14.99', 'DC', '288']
['299', 'Scott Pilgrim Vol. 4 Gets It\nTogether', '', '$11.99', 'Oni', '286']
['300', 'Boys Vol. 7 The Innocents', '', '$19.99', 'Dynamic Forces', '284']
