['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['48', 'Batman Dark Knight Returns', '', '$14.99', 'DC', '1,480']
['49', 'Secret Warriors Vol. 5 Night', '', '$14.99', 'Marvel', '1,462']
['50', 'One Piece Vol. 59', '', '$9.99', 'Viz', '1,458']
['51', 'Chew Omnivore Ed HC Vol. 2', '', '$34.99', 'Image', '1,453']
['52', 'GFT Dream Eater Saga Vol. 1', '', '$15.99', 'Zenescope', '1,448']
['53', 'Batman The Black Mirror HC', '', '$29.99', 'DC', '1,415']
['54', 'Captain America Corps', '', '$16.99', 'Marvel', '1,400']
['55', 'Moon Knight By Bendis And Maleev\nPrem HC Vol. 1', '', '$24.99', 'Marvel', '1,392']
['56', 'Roots of The Swamp Thing', '', '$29.99', 'DC', '1,383']
['57', 'Secret Wars 2', '', '$29.99', 'Marvel', '1,383']
['58', 'Deadpool Prem HC Vol. 9\nInstitutionalized', '', '$19.99', 'Marvel', '1,378']
['59', 'Siege HC', '', '$39.99', 'Marvel', '1,349']
['60', 'Hitman Vol. 5 Tommys Heroes', '', '$29.99', 'DC', '1,285']
['61', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '1,273']
['62', 'Bakuman Vol. 8', '', '$9.99', 'Viz', '1,249']
['63', 'Marvel Masterworks Golden Age USA\nComics HC Vol. 2', '', '$64.99', 'Marvel', '1,240']
['64', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '1,218']
['65', 'Blue Exorcist Vol. 5', '', '$9.99', 'Viz', '1,153']
['66', 'Star Wars Episode I The Phantom\nMenace', '', '$7.99', 'Dark Horse', '1,144']
['67', 'Solomon Kane Vol. 3 Red Shadows', '', '$17.99', 'Dark Horse', '1,141']
['68', 'Infinite Vol. 1', '', '$9.99', 'Image', '1,135']
['69', 'Spider-Man Through Decades', '', '$26.99', 'Marvel', '1,135']
['70', 'Batman Arkham City HC', '', '$22.99', 'DC', '1,134']
['71', 'Ouran High School Host Club Vol. 17', '', '$9.99', 'Viz', '1,133']
['72', 'Xxxholic Vol. 18', '', '$10.99', 'Random House', '1,125']
['73', 'Batman Hush Complete', '', '$24.99', 'DC', '1,121']
['74', 'Jack Kirbys Fourth World Omnibus\nVol. 1', '', '$39.99', 'DC', '1,115']
['75', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '1,108']
['76', 'Walking Dead Vol. 13 Too Far Gone', '', '$14.99', 'Image', '1,102']
['77', 'Walking Dead Vol. 10 What We Become', '', '$14.99', 'Image', '1,095']
['78', 'Doctor Who Ongoing 2 Vol. 2 When\nWorlds Collide', '', '$17.99', 'IDW', '1,086']
['79', 'Bad Doings Big Ideas A Bill\nWillingham Dlx HC', '', '$49.99', 'DC', '1,071']
['80', 'Wolverine By Greg Rucka Ultimate\nCollection', '', '$39.99', 'Marvel', '1,059']
['81', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '1,058']
['82', 'Essential Rawhide Kid Vol. 1', '', '$19.99', 'Marvel', '1,055']
['83', 'Naoki Urasawa 20Th Century Boys\nVol. 18', '', '$12.99', 'Viz', '1,053']
['84', 'Walking Dead Vol. 11 Fear The\nHunters', '', '$14.99', 'Image', '1,038']
['85', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '1,029']
['86', 'Lil Depressed Boy Vol. 0', '', '$9.99', 'Image', '1,009']
['87', 'Supermans Girl Friend Lois Lane\nArchives HC Vol. 1', '', '$59.99', 'DC', '978']
['88', 'Avengers Defenders War ', '', '$19.99', 'Marvel', '977']
['89', 'Captain America And Bucky Prem HC\nLife of Bucky Barnes', '', '$19.99', 'Marvel', '975']
['90', 'Jubilee By Robert Kirkman', '', '$16.99', 'Marvel', '975']
['91', 'Tales of The Batman Don Newton HC\nVol. 1', '', '$39.99', 'DC', '970']
['92', 'Spawn Origins Vol. 13', '', '$14.99', 'Image', '965']
['93', 'Ghost In Shell Stand Alone Complex\nVol. 2', '', '$10.99', 'Random House', '944']
['94', 'Elric The Balance Lost Vol. 1', '', '$14.99', 'Boom', '938']
['95', 'V For Vendetta New Edition', '', '$19.99', 'DC', '918']
['96', 'G.I. Joe Cobra Ongoing Vol. 1 Cobra\nCivil War', '', '$17.99', 'IDW', '916']
['97', 'Walking Dead HC Vol. 1', '', '$34.99', 'Image', '905']
['98', 'K On Vol. 4', '', '$11.99', 'Hachette', '895']
['99', 'Batman Year One Deluxe SC', '', '$14.99', 'DC', '892']
['100', 'New X-Men By Grant Morrison Book 8', '', '$14.99', 'Marvel', '864']
['101', 'Sonic The Hedgehog Select Vol. 4\nZone Wars', '', '$11.95', 'Archie', '861']
['102', 'Fly Vol. 1', '', '$15.99', 'Zenescope', '855']
['103', 'Marvel Masterworks Golden Age\nMarvel Comics Vol. 1', '', '$29.99', 'Marvel', '847']
['104', 'Shield Nick Fury Vs Shield Prem HC', '', '$39.99', 'Marvel', '843']
['105', 'Fables Vol. 1 Legends In Exile', '', '$12.99', 'DC', '836']
['106', 'Sandman Vol. 1 Preludes &\nNocturnes New Ed', '', '$19.99', 'DC', '835']
['107', 'Criminal Macabre Omnibus Vol. 2', '', '$24.99', 'Dark Horse', '830']
['108', 'X-Statix Omnibus HC', '', '$125.00', 'Marvel', '819']
['109', 'Batman The Long Halloween', '', '$24.99', 'DC', '790']
['110', 'Ratfist', '', '$19.99', 'Image', '790']
['111', 'Watchmen', '', '$19.99', 'DC', '780']
['112', 'Storyteller HC', '', '$19.95', 'Archaia', '779']
['113', 'Angel After The Fall Vol. 4', '', '$19.99', 'IDW', '778']
['114', 'Boondock Saints Vol. 1', '', '$19.99', '12 Gauge', '763']
['115', 'Spider-Man Chapter One', '', '$34.99', 'Marvel', '742']
['116', 'Absolute Promethea HC Vol. 3', '', '$99.99', 'DC', '741']
['117', 'Tenjo Tenge Vol. 4', '', '$17.99', 'Viz', '741']
['118', 'Civil War', '', '$24.99', 'Marvel', '735']
['119', 'Cartoon Network 2 In 1 Ben 10\nGenerator Rex', '', '$12.99', 'DC', '733']
['120', 'G.I.Joe A Real American Hero Vol. 3', '', '$19.99', 'IDW', '720']
['121', 'Chuck Jones Dream That Never Was HC', '', '$49.99', 'IDW', '702']
['122', 'Betty & Veronica Battle of\nthe BFFs', '', '$9.99', 'Archie', '693']
['123', 'Dungeons & Dragons HC Vol.\n2 First Encounters', '', '$24.99', 'IDW', '685']
['124', '28 Days Later Vol. 6 Homecoming', '', '$12.99', 'Boom', '683']
['125', 'Chew Vol. 1', '', '$9.99', 'Image', '681']
['126', 'Archie Cyber Adventures', '', '$9.95', 'Archie', '664']
['127', 'Locke & Key Vol. 1 Welcome\nTo Lovecraft', '', '$19.99', 'IDW', '664']
['128', 'Avengers West Coast Avengers Prem\nHC Sins Past', '', '$34.99', 'Marvel', '663']
['129', 'Blackest Night', '', '$19.99', 'DC', '656']
['130', 'Mystery Men Prem HC', '', '$19.99', 'Marvel', '653']
['131', 'Batman The Killing Joke Special Ed\nHC', '', '$17.99', 'DC', '642']
['132', 'Phantom Comp Series HC Vol. 1 Gold\nKey Years', '', '$49.99', 'Hermes', '639']
['133', 'Art of Spider-Man Classic HC', '', '$49.99', 'Marvel', '636']
['134', 'Nightly News Anniversary Ed HC', '', '$34.99', 'Image', '629']
['135', 'Air Gear Vol. 21', '', '$10.99', 'Random House', '621']
['136', 'Tezukas Princess Knight Vol. 2', '', '$13.95', 'Random House', '618']
['137', 'Hulk By John Byrne And Ron Garney', '', '$34.99', 'Marvel', '617']
['138', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '616']
['139', 'A Tale of Sand HC', '', '$29.95', 'Archaia', '609']
['140', 'Garth Ennis Complete Battlefields\nVol. 1', '', '$24.99', 'Dynamic Forces', '608']
['141', 'Officer Downe Bigger Better Bastard\nEd HC', '', '$17.99', 'Image', '607']
['142', 'Phoenix Wright Vol. 3', '', '$10.99', 'Random House', '604']
['143', 'Clive Barker Omnibus', '', '$29.99', 'IDW', '601']
['144', 'Boys Vol. 9 Big Ride', '', '$24.99', 'Dynamic Forces', '596']
['145', 'Tezukas Black Jack Vol. 17', '', '$16.95', 'Random House', '594']
['146', 'Wolfskin Vol. 2 Hundreth Dream', '', '$19.99', 'Avatar', '581']
['147', 'Arkham Asylum Anniversary Ed SC', '', '$17.99', 'DC', '581']
['148', 'Fantastic Four By Waid &\nWieringo Ultimate Collection\nBook 04', '', '$24.99', 'Marvel', '581']
['149', 'Higurashi When They Cry Vol. 16\nAtonement Arc Pt 2', '', '$11.99', 'Hachette', '578']
['150', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '575']
['151', 'Green Hornet Year One Vol. 2\nBiggest of All Game', '', '$19.99', 'Dynamic Forces', '574']
['152', 'Knights of the Dinner Table Bundle\nof Trouble Vol. 34', '', '$14.99', 'Kenzer', '573']
['153', 'Unwritten Vol. 1 Tommy Taylor And\nBogus Identity', '', '$12.99', 'DC', '571']
['154', 'Star Trek Classics Vol. 1 Gorn\nCrisis', '', '$15.99', 'IDW', '571']
['155', 'Girls Complete Collection', '', '$49.99', 'Image', '570']
['156', 'Kobato Vol. 5', '', '$11.99', 'Hachette', '566']
['157', 'Flashpoint HC', '', '$22.99', 'DC', '558']
['158', 'Salt Water Taffy Vol. 5', '', '$5.99', 'Oni', '558']
['159', 'Joker HC', '', '$19.99', 'DC', '557']
['160', 'Spider-Man Marvel Team Up By\nClaremont And Byrne', '', '$29.99', 'Marvel', '557']
['161', 'Dawn of The Arcana Vol. 1', '', '$9.99', 'Viz', '549']
['162', 'Essential Spider-Man Vol. 6 New Ed', '', '$19.99', 'Marvel', '544']
['163', 'Eyes of The Cat Dlx HC', '', '$69.95', 'Humanoids', '543']
['164', 'Alan Moore Neonomicon', '', '$19.99', 'Avatar', '536']
['165', 'Green Hornet Vol. 3 Idols', '', '$16.99', 'Dynamic Forces', '536']
['166', 'Turok Son of Stone Aztlan Vol. 1', '', '$15.99', 'Dark Horse', '533']
['167', 'All Star Batman And Robin The Boy\nWonder Vol. 1', '', '$19.99', 'DC', '518']
['168', 'Y The Last Man Vol. 1 Unmanned', '', '$14.99', 'DC', '511']
['169', 'PS238 Vol. 9 Saving Alternate Omaha', '', '$15.99', 'Psi', '511']
['170', 'Captain America Man Out of Time', '', '$16.99', 'Marvel', '507']
['171', 'Shugo Chara Chan Vol. 1', '', '$10.99', 'Random House', '507']
['172', 'Captain Canuck Complete Ed', '', '$29.99', 'IDW', '506']
['173', 'Chew Vol. 4 Flambe', '', '$12.99', 'Image', '503']
['174', 'Everlast HC', '', '$19.95', 'Archaia', '502']
['175', 'Farscape Vol. 6 Compulsions', '', '$12.99', 'Boom', '495']
['176', 'Sandman Vol. 2 The Dolls House New\nEd', '', '$19.99', 'DC', '482']
['177', 'Walking Dead HC Vol. 2', '', '$34.99', 'Image', '477']
['178', 'Infestation Outbreak', '', '$17.99', 'IDW', '474']
['179', 'Nura Rise of the Yokai Clan Vol. 6', '', '$9.99', 'Viz', '473']
['180', 'Batman Dark Victory', '', '$19.99', 'DC', '467']
['181', 'Sayonara Zetsubou Sensei Vol. 12', '', '$10.99', 'Random House', '467']
['182', 'Sakura Hime Legend of Princess\nSakura Vol. 5', '', '$9.99', 'Viz', '466']
['183', 'Preacher Vol. 1 Gone To Texas New\nEdition', '', '$17.99', 'DC', '464']
['184', 'Watchmen The Absolute Edition HC', '', '$99.99', 'DC', '464']
['185', 'Grimm Fairy Tales Vol. 1 Ltd Price\nCut Ed', '', '$9.99', 'Zenescope', '459']
['186', 'Maximum Ride Vol. 5', '', '$12.99', 'Hachette', '458']
['187', 'Sandman Vol. 3 Dream Country New Ed', '', '$19.99', 'DC', '456']
['188', 'At Full Moon Vol. 1', '', '$10.99', 'Random House', '455']
['189', 'Comp Alan Moore Future Shocks', '', '$19.99', 'Pocket', '454']
['190', 'Richelle Mead Dark Swan Storm Born\nHC Vol. 1', '', '$19.95', 'Sea Lion', '449']
['191', 'Kingdom Come New Edition', '', '$17.99', 'DC', '444']
['192', 'Fables Vol. 2 Animal Farm', '', '$12.99', 'DC', '434']
['193', 'Ka-Zar Burning Season', '', '$16.99', 'Marvel', '430']
['194', 'Transmetropolitan Vol. 1 Back On\nThe Street', '', '$14.99', 'DC', '429']
['195', 'Green Lantern War of The Green\nLanterns HC', '', '$29.99', 'DC', '428']
['196', 'Spawn Origins HC Vol. 5', '', '$29.99', 'Image', '425']
['197', 'Bone Color Ed SC Vol. 1 Out\nBoneville', '', '$10.99', 'Scholastic', '417']
['198', 'Brothers of The Spear Archives HC\nVol. 1', '', '$49.99', 'Dark Horse', '416']
['199', 'Wolverine Old Man Logan', '', '$29.99', 'Marvel', '416']
['200', 'Fables Vol. 15 Rose Red', '', '$17.99', 'DC', '407']
['201', 'Shaky Kanes Monster Truck', '', '$14.99', 'Image', '406']
['202', 'Kamisama Kiss Vol. 6', '', '$9.99', 'Viz', '404']
['203', 'Transformers IDW Collection HC Vol.\n5', '', '$49.99', 'IDW', '401']
['204', 'Hark A Vagrant HC', '', '$19.95', 'Drawn & Quarterly', '399']
['205', 'Flash Gordon Comic Book Archives HC\nVol. 5', '', '$49.99', 'Dark Horse', '398']
['206', 'Batman Knightfall Part 1 Broken Bat', '', '$19.99', 'DC', '395']
['207', 'Shamans Tears', '', '$29.99', 'IDW', '394']
['208', 'Sailor Moon Kodansha Ed Vol. 2', '', '$10.99', 'Random House', '390']
['209', 'Walt Disney Donald Duck HC Vol. 1\nLost in the Andes', '', '$24.99', 'Fantagraphics', '388']
['210', 'Teenage Mutant Ninja Turtles Ult\nColl HC Vol. 1', '', '$49.99', 'IDW', '386']
['211', 'Essential Spider-Man Vol. 7 New Ed', '', '$19.99', 'Marvel', '385']
['212', 'Anthology of Graphic Fiction HC', '', '$9.99', 'Quayside', '383']
['213', 'Batman And Robin Vol. 1 Batman\nReborn', '', '$14.99', 'DC', '382']
['214', 'Walking Dead HC Vol. 7', '', '$34.99', 'Image', '382']
['215', 'Bamboo Blade Vol. 11', '', '$11.99', 'Hachette', '379']
['216', 'Batman A Death In The Family New Ed', '', '$24.99', 'DC', '378']
['217', 'Locke & Key HC Vol. 4 Keys\nTo The Kingdom', '', '$24.99', 'IDW', '375']
['218', 'Scott Pilgrim Vol. 2 Vs The World', '', '$11.99', 'Oni', '374']
['219', 'Johnny Hazard Dailies HC Vol. 1\n1944-1946', '', '$49.99', 'Hermes', '373']
['220', 'Invincible Vol. 1 Family Matters', '', '$12.99', 'Image', '372']
['221', 'Stan Lee Starborn Vol. 2', '', '$14.99', 'Boom', '370']
['222', 'The Good The Bad & The Ugly\nVol. 1', '', '$19.99', 'Dynamic Forces', '367']
['223', 'The Spider Iron Man War', '', '$7.99', 'Moonstone', '366']
['224', 'Natsumes Book of Friends Vol. 10', '', '$9.99', 'Viz', '366']
['225', 'Bloody Monday Vol. 3', '', '$10.99', 'Random House', '363']
['226', 'Sweet Tooth Vol. 1 Out of The Woods', '', '$12.99', 'DC', '361']
['227', 'Strange Girl Omnibus HC', '', '$59.99', 'Image', '354']
['228', 'Man With No Name Vol. 1 Sinners\n& Saints', '', '$19.99', 'Dynamic Forces', '353']
['229', 'Batman Rip', '', '$14.99', 'DC', '351']
['230', 'Sailor Moon Kodansha Ed Vol. 1', '', '$10.99', 'Random House', '350']
['231', 'Vampire Cheerleaders Vol. 2', '', '$10.99', 'St. Martins', '349']
['232', 'Batman Knightfall Part 2 Who Rules\nThe Night', '', '$17.99', 'DC', '346']
['233', 'Walking Dead Survivors Guide', '', '$12.99', 'Image', '346']
['234', 'Deadpool Vol. 1 Secret Invasion', '', '$14.99', 'Marvel', '345']
['235', 'Walking Dead Omnibus HC Vol. 2', '', '$100.00', 'Image', '342']
['236', 'Tokyo Mew Mew Omnibus Vol. 2', '', '$14.99', 'Random House', '341']
['237', 'Arata The Legend Vol. 8', '', '$9.99', 'Viz', '340']
['238', 'Betrayal Knows My Name Vol. 2', '', '$18.99', 'Hachette', '339']
['239', 'Mardock Scramble Vol. 3', '', '$10.99', 'Random House', '337']
['240', 'Wormwood Gentleman Corpse Vol. 2\nHurts When Pee', '', '$19.99', 'IDW', '334']
['241', 'Walking Dead Omnibus HC Vol. 1', '', '$100.00', 'Image', '332']
['242', 'Same Difference Special Ed HC', '', '$16.99', 'St. Martins', '332']
['243', 'Chew Vol. 2 International Flavor', '', '$12.99', 'Image', '330']
['244', 'Superman Red Son', '', '$17.99', 'DC', '327']
['245', 'Joe The Barbarian Deluxe Ed HC', '', '$29.99', 'DC', '324']
['246', 'Terminator Revolution', '', '$19.99', 'Dynamic Forces', '323']
['247', 'I Thought You Would Be Funnier HC', '', '$17.99', 'Boom', '321']
['248', 'Art of Joe Jusko HC', '', '$49.99', 'IDW', '321']
['249', 'Batwoman Vol. 1 Elegy', '', '$17.99', 'DC', '320']
['250', 'Drops of God Vol. 2', '', '$14.95', 'Random House', '319']
['251', '100 Bullets Vol. 1 First Shot Last\nCall', '', '$9.99', 'DC', '318']
['252', 'Blood Alone Vol. 5', '', '$11.99', 'St. Martins', '318']
['253', 'Man With No Name Vol. 2 Holliday In\nThe Sun', '', '$16.99', 'Dynamic Forces', '317']
['254', 'Dark Shadows Comp Series HC Vol. 3', '', '$49.99', 'Hermes', '317']
['255', 'Uncanny X-Force Dark Angel Saga\nPrem HC Book 1', '', '$24.99', 'Marvel', '317']
['256', 'Dorohedoro Vol. 5', '', '$12.99', 'Viz', '316']
['257', 'Chew Vol. 3 Just Desserts', '', '$12.99', 'Image', '314']
['258', 'Morning Glories Vol. 1 For A Better\nFuture', '', '$9.99', 'Image', '314']
['259', 'Walking Dead HC Vol. 3', '', '$34.99', 'Image', '312']
['260', 'Habibi', '', '$35.00', 'Random House', '310']
['261', 'Fables Vol. 10 The Good Prince', '', '$17.99', 'DC', '309']
['262', 'Batman Dark Knight Strikes Again', '', '$19.99', 'DC', '305']
['263', 'Ultimate Wolverine Vs Hulk Prem HC', '', '$24.99', 'Marvel', '301']
['264', 'My Girlfriends A Geek Vol. 5', '', '$11.99', 'Hachette', '300']
['265', 'Y The Last Man Vol. 2 Cycles', '', '$12.99', 'DC', '299']
['266', 'Fables Vol. 4 March of The Wooden\nSoldiers', '', '$17.99', 'DC', '298']
['267', 'Grand Guignol Orchestra Vol. 5', '', '$9.99', 'Viz', '297']
['268', 'Star Wars Adv Vol. 6 Chewbacca\n& Slavers Shadowland', '', '$7.99', 'Dark Horse', '294']
['269', 'DMZ Vol. 1 On The Ground', '', '$9.99', 'DC', '294']
['270', 'Fables Vol. 14 Witches', '', '$17.99', 'DC', '292']
['271', 'Milk & Cheese Dairy\nProducts Gone Bad HC', '', '$19.99', 'Dark Horse', '291']
['272', 'Nelson', '', '$22.99', 'Blank Slate', '291']
['273', 'Boys Vol. 1 Name of The Game', '', '$16.99', 'Dynamic Forces', '290']
['274', 'Fables Vol. 3 Storybook Love', '', '$14.99', 'DC', '289']
['275', 'Walking Dead HC Vol. 5', '', '$34.99', 'Image', '289']
['276', 'Scalped Vol. 8 You Gotta Sin To Get\nSaved', '', '$17.99', 'DC', '286']
['277', 'Unwritten Vol. 4 Leviathan', '', '$14.99', 'DC', '286']
['278', 'Locke & Key Vol. 3 Crown of\nShadows', '', '$19.99', 'IDW', '286']
['279', 'Serenity Shepherds Tale HC', '', '$14.99', 'Dark Horse', '285']
['280', 'Essential Fantastic Four Vol. 2', '', '$19.99', 'Marvel', '285']
['281', 'Slam Dunk Vol. 19', '', '$9.99', 'Viz', '284']
['282', 'Superman Earth One HC', '', '$19.99', 'DC', '281']
['283', 'House of Five Leaves Vol. 5', '', '$12.99', 'Viz', '281']
['284', 'Umbrella Academy Vol. 1 Apocalypse\nSuite', '', '$17.99', 'Dark Horse', '280']
['285', 'Final Crisis', '', '$19.99', 'DC', '279']
['286', 'League of Extraordinary Gentlemen\nVol. 1', '', '$16.99', 'DC', '279']
['287', 'Superman Return of Doomsday', '', '$14.99', 'DC', '279']
['288', 'Dilbert Hows That Underling Thing\nWorking', '', '$12.99', 'Pocket', '279']
['289', 'Patricia Briggs Mercy Thompson Moon\nCalled Vol. 1', '', '$16.99', 'Dynamic Forces', '278']
['290', 'Hellboy Vol. 1 Seed of Destruction', '', '$17.95', 'Dark Horse', '275']
['291', 'Batman Knightfall Part 3 Knightsend', '', '$19.99', 'DC', '271']
['292', 'Hulk Planet Hulk', '', '$34.99', 'Marvel', '271']
['293', 'We 3 Deluxe Edition HC', '', '$24.99', 'DC', '270']
['294', 'Northlanders Vol. 1 Sven The\nReturned', '', '$16.99', 'DC', '269']
['295', 'Y The Last Man Vol. 3 One Small Step', '', '$14.99', 'DC', '269']
['296', 'Btvs Season 8 Vol. 1 Long Way Home', '', '$15.99', 'Dark Horse', '266']
['297', 'American Vampire Vol. 1', '', '$19.99', 'DC', '266']
['298', 'Rascal Raccoons Raging Revenge HC\nVol. 1', '', '$24.99', 'Oni', '266']
['299', 'Hellboy Vol. 11 Bride of Hell\n& Others', '', '$19.99', 'Dark Horse', '265']
['300', 'Daytripper', '', '$19.99', 'DC', '264']
