['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['58', 'Sensational She-Hulk By John Byrne\nVol. 1', '', '$24.99', 'Marvel', '1,226']
['59', 'Legion of Super Heroes HC Vol. 1\nThe Choice', '', '$24.99', 'DC', '1,225']
['60', 'Kung Fu Panda 2 Movie Prequel', '', '$6.95', 'Ape', '1,180']
['61', 'Astro City Shining Stars HC', '', '$24.99', 'DC', '1,168']
['62', 'Outlaw Prince', '', '$12.99', 'Dark Horse', '1,167']
['63', 'Morning Glories Vol. 1 For A Better\nFuture', '', '$9.99', 'Image', '1,163']
['64', 'Darkwing Duck Vol. 2 Crisis On\nInfinite Darkwings', '', '$14.99', 'Boom', '1,144']
['65', 'Love From The Shadows HC', '', '$19.99', 'Fantagraphics', '1,134']
['66', 'Bulletproof Coffin', '', '$17.99', 'Image', '1,106']
['67', 'Walking Dead Vol.13 Too Far Gone', '', '$14.99', 'Image', '1,104']
['68', 'Incredible Change Bots Two Gn', '', '$14.95', 'Top Shelf', '1,077']
['69', 'Mmw Fantastic Four Vol. 6', '', '$24.99', 'Marvel', '1,071']
['70', 'Naoki Urasawa 20Th Century Boys\nVol.14', '', '$12.99', 'Viz', '1,068']
['71', 'Doctor Solar Man of The Atom Vol. 1', '', '$15.99', 'Dark Horse', '1,031']
['72', 'Red Better Red Than Dead', '', '$14.99', 'DC', '1,013']
['73', 'X-Men Omnibus HC Vol. 2', '', '$99.99', 'Marvel', '987']
['74', 'Vampirella Archives HC Vol. 3', '', '$49.99', 'Dynamic Forces', '984']
['75', 'Star Trek Khan Ruling In Hell', '', '$17.99', 'IDW', '976']
['76', 'Genius Isolated Life & Art\nof Alex Toth HC', '', '$49.99', 'IDW', '972']
['77', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '959']
['78', 'Area 10', '', '$12.99', 'DC', '955']
['79', 'Captain America Operation Rebirth\nPrem HC', '', '$24.99', 'Marvel', '940']
['80', 'Chew Vol. 1', '', '$9.99', 'Image', '933']
['81', 'Last Phantom Vol. 1', '', '$19.99', 'Dynamic Forces', '911']
['82', 'Starcraft Ghost Academy Vol. 3 (of\n3)', '', '$12.99', 'Tokyopop', '884']
['83', 'Dungeons & Dragons Classics\nVol. 1', '', '$19.99', 'IDW', '882']
['84', 'Green Lantern Rebirth New Edition', '', '$14.99', 'DC', '872']
['85', 'Invaders Now HC', '', '$24.99', 'Marvel', '868']
['86', 'Thunderbolts Classic Vol. 1', '', '$29.99', 'Marvel', '856']
['87', 'Akira Kodansha Ed Vol. 6', '', '$29.99', 'Random House', '854']
['88', 'Pokemon Adventures Vol.12', '', '$7.99', 'Viz', '853']
['89', 'X-Men First Class Class Portraits', '', '$14.99', 'Marvel', '851']
['90', 'Sense And Sensibility Gn', '', '$14.99', 'Marvel', '842']
['91', 'X-Men Vs Avengers And Fantastic Four', '', '$24.99', 'Marvel', '835']
['92', 'Spirit Angel Smerti', '', '$17.99', 'DC', '825']
['93', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '818']
['94', 'Blackest Night HC', '', '$29.99', 'DC', '813']
['95', 'Runaways Vol. 1 Pride And Joy Digest', '', '$9.99', 'Marvel', '812']
['96', 'Marvel Adventures Spider-Man\nSensational Digest', '', '$9.99', 'Marvel', '803']
['97', 'Silent Hill Past Life', '', '$17.99', 'IDW', '796']
['98', 'Fables Vol. 1 Legends In Exile', '', '$12.99', 'DC', '795']
['99', 'Battle Chasers Anthology HC', '', '$100.00', 'Image', '793']
['100', 'Final Crisis', '', '$19.99', 'DC', '790']
['101', 'Walking Dead Vol.12 Life Among Them', '', '$14.99', 'Image', '774']
['102', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '773']
['103', 'Man From Riverdale', '', '$9.95', 'Archie', '772']
['104', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '768']
['105', 'Batman Dark Victory', '', '$19.99', 'DC', '767']
['106', 'Pandora Hearts Vol. 5', '', '$11.99', 'Hachette', '765']
['107', 'Batman And Robin Batman Reborn', '', '$14.99', 'DC', '764']
['108', 'Spike HC Vol. 1', '', '$21.99', 'IDW', '761']
['109', 'Walking Dead Vol.10 What We Become', '', '$14.99', 'Image', '759']
['110', 'X-Force Under Gun Prem HC', '', '$34.99', 'Marvel', '759']
['111', 'Tank Girl Remastered Ed Vol. 1', '', '$16.95', 'Random House', '751']
['112', 'Empire State A Love Story Or Not', '', '$17.95', 'Abrams', '749']
['113', 'Conan HC Vol.10 Iron Shadows In The\nMoon', '', '$24.99', 'Dark Horse', '745']
['114', 'Batman The Long Halloween', '', '$19.99', 'DC', '744']
['115', 'Onward Towards Our Noble Deaths', '', '$24.95', 'Drawn & Quarterly', '737']
['116', 'Maid Sama Vol. 8', '', '$10.99', 'Tokyopop', '736']
['117', 'Archie Best of Dan Decarlo HC Vol. 2', '', '$24.99', 'IDW', '732']
['118', 'Transformers Sector 7', '', '$19.99', 'IDW', '730']
['119', 'Thor By J Michael Straczynski Vol. 1', '', '$14.99', 'Marvel', '726']
['120', 'Walking Dead Vol.11 Fear The Hunters', '', '$14.99', 'Image', '725']
['121', 'Little Lulu Pal Tubby Vol. 3 Frog\nBoy & Other Stories', '', '$15.99', 'Dark Horse', '721']
['122', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '715']
['123', 'Zombies Vs Robots Aventure', '', '$17.99', 'IDW', '710']
['124', 'Thor Warriors Three Unleashed Prem\nHC', '', '$19.99', 'Marvel', '705']
['125', 'Batman Hush Complete', '', '$24.99', 'DC', '704']
['126', 'Batman Dark Knight Returns', '', '$14.99', 'DC', '702']
['127', 'Superman Earth One HC', '', '$19.99', 'DC', '700']
['128', 'Fantastic Four By Jonathan Hickman\nVol. 3', '', '$14.99', 'Marvel', '693']
['129', 'Priest Purgatory Vol. 1', '', '$17.99', 'Tokyopop', '691']
['130', 'Archie Seven Decades of Americas\nFavorite Teenagers HC', '', '$49.99', 'IDW', '681']
['131', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '678']
['132', 'Runaways Vol. 2 Teenage Wasteland\nDigest', '', '$9.99', 'Marvel', '671']
['133', 'Shadowland Prem HC Power Man', '', '$19.99', 'Marvel', '671']
['134', 'Code Geass Queen Vol. 2', '', '$10.99', 'Bandai', '656']
['135', 'Iron Man Industrial Revolution Prem\nHC', '', '$19.99', 'Marvel', '644']
['136', 'Daytripper', '', '$19.99', 'DC', '641']
['137', 'Jughead Crowning Achievement', '', '$9.95', 'Archie', '641']
['138', 'Thor Official Index To Marvel\nUniverse Gn', '', '$19.99', 'Marvel', '641']
['139', 'Higurashi When They Cry Vol.12 Eye\nOpening Arc Pt 2', '', '$11.99', 'Hachette', '632']
['140', 'Axe Cop Vol. 1', '', '$14.99', 'Dark Horse', '631']
['141', 'Last Zombie', '', '$14.95', 'Antarctic', '627']
['142', 'Green Lantern Sinestro Corps War\nVol. 1', '', '$14.99', 'DC', '626']
['143', 'Sandman Vol. 1 Preludes &\nNocturnes New Ed', '', '$19.99', 'DC', '623']
['144', 'Code Geass Knight Vol. 3', '', '$10.99', 'Bandai', '620']
['145', 'Watchmen', '', '$19.99', 'DC', '620']
['146', 'Skip Beat Vol.23', '', '$9.99', 'Viz', '617']
['147', 'Sakura Hime Legend of Princess\nSakura Vol. 1', '', '$9.99', 'Viz', '612']
['148', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '606']
['149', 'Batman The Killing Joke Special Ed\nHC', '', '$17.99', 'DC', '598']
['150', 'Blood Stained Sword', '', '$17.99', 'IDW', '598']
['151', 'Serenity Shepherds Tale HC', '', '$14.99', 'Dark Horse', '597']
['152', 'Unwritten Vol. 3 Dead Mans Knock', '', '$14.99', 'DC', '596']
['153', 'Chew Vol. 3 Just Desserts', '', '$12.99', 'Image', '594']
['154', 'Preacher Vol. 1 Gone To Texas New\nEdition', '', '$17.99', 'DC', '591']
['155', 'Brightest Day HC Vol. 1', '', '$29.99', 'DC', '587']
['156', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '579']
['157', 'Wolverine Old Man Logan', '', '$29.99', 'Marvel', '578']
['158', 'Pavane for Dead Girl Vol. 1', '', '$10.99', 'Tokyopop', '569']
['159', 'Chew Vol. 2 International Flavor', '', '$12.99', 'Image', '567']
['160', 'G.I. Joe Disavowed Vol. 3', '', '$19.99', 'IDW', '563']
['161', 'Secret Invasion', '', '$29.99', 'Marvel', '563']
['162', 'Y The Last Man Vol. 1 Unmanned', '', '$14.99', 'DC', '558']
['163', 'Serenity Those Left Behind', '', '$9.99', 'Dark Horse', '557']
['164', 'V For Vendetta', '', '$19.99', 'DC', '554']
['165', 'Bullet To The Head', '', '$19.99', 'Dynamic Forces', '551']
['166', 'Amity Blamity Book 1', '', '$10.95', 'Slave Labor', '548']
['167', 'Sixth Gun Vol. 1', '', '$19.99', 'Oni', '545']
['168', 'Blue Exorcist Vol. 1', '', '$9.99', 'Viz', '544']
['169', 'Green Lantern Sinestro Corps War\nVol. 2', '', '$14.99', 'DC', '544']
['170', 'All Star Superman Vol. 2', '', '$12.99', 'DC', '541']
['171', 'Red Sonja Omnibus Vol. 2', '', '$29.99', 'Dynamic Forces', '538']
['172', 'All Star Superman Vol. 1', '', '$12.99', 'DC', '535']
['173', 'Green Lantern No Fear', '', '$12.99', 'DC', '534']
['174', 'Mistress Fortune Vol. 1', '', '$9.99', 'Viz', '533']
['175', 'Fables Vol.14 Witches', '', '$17.99', 'DC', '529']
['176', 'Civil War', '', '$24.99', 'Marvel', '527']
['177', 'Vanguard Frazetta Classics Sc Vol.\n1 Johnny Comet', '', '$24.95', 'Vanguard', '526']
['178', 'Captain America Winter Soldier\nUltimate Collection', '', '$24.99', 'Marvel', '525']
['179', 'Technopriests Vol. 3 Perfect Game', '', '$18.95', 'Humanoids', '519']
['180', 'Salt Water Taffy Vol. 4 Calderas\nRevenge', '', '$5.99', 'Oni', '516']
['181', 'Mickey Mouse & Orbiting\nNightmare', '', '$9.99', 'Boom', '514']
['182', 'Tank Girl Remastered Ed Vol. 3', '', '$16.95', 'Random House', '513']
['183', 'Batman Year One Deluxe Sc', '', '$14.99', 'DC', '511']
['184', 'Legend of the Scarlet Blades HC', '', '$29.95', 'Humanoids', '511']
['185', 'Fables Vol. 2 Animal Farm', '', '$12.99', 'DC', '510']
['186', 'Unwritten 1 Tommy Taylor And Bogus\nIdentity New Ed', '', '$12.99', 'DC', '509']
['187', 'Vanguard Frazetta Classics Sc Vol.\n2 White Indian', '', '$24.95', 'Vanguard', '509']
['188', 'Flash Gordon Comic Book Archives HC\nVol. 3', '', '$49.99', 'Dark Horse', '501']
['189', 'Omamori Himari Vol. 3', '', '$11.99', 'Hachette', '498']
['190', 'Ultimo Vol. 4', '', '$9.99', 'Viz', '497']
['191', 'Bakuman Vol. 4', '', '$9.99', 'Viz', '496']
['192', 'Finder Vol. 3 One Wing in the View\nFinder ', '', '$13.95', 'Digital Manga', '493']
['193', 'Blackest Night Green Lantern HC', '', '$24.99', 'DC', '488']
['194', 'Kate & William Very Public\nLove Story', '', '$9.99', 'Markosia', '486']
['195', 'Klondike', '', '$24.95', 'Drawn & Quarterly', '482']
['196', 'Thor By J Michael Straczynski Vol. 2', '', '$19.99', 'Marvel', '479']
['197', 'Turok Son of Stone Archives HC Vol.\n8', '', '$49.99', 'Dark Horse', '479']
['198', 'Yellow II Vol. 2', '', '$6.95', 'Digital Manga', '478']
['199', 'Peanuts Happiness Is A Warm Blanket\nCharlie Brown HC', '', '$19.99', 'Boom', '474']
['200', 'Silent Mobius Complete Ed Vol. 4', '', '$14.99', 'Udon', '472']
['201', 'Butterfly Vol. 1', '', '$10.99', 'Tokyopop', '470']
['202', 'Poseurs', '', '$16.99', 'Image', '466']
['203', 'Intense Rain', '', '$12.95', 'Digital Manga', '464']
['204', 'Alex Toth Adventures Jon Fury In\nJapan Special Ed', '', '$11.00', 'Paul Power', '463']
['205', 'Scott Pilgrim Vol. 2 Vs The World', '', '$11.99', 'Oni', '462']
['206', 'Warriors Three HC Dog Day Afternoon', '', '$24.99', 'Marvel', '462']
['207', 'Green Hornet Blood Ties', '', '$16.99', 'Dynamic Forces', '459']
['208', 'Blacksad HC Vol. 1', '', '$29.99', 'Dark Horse', '457']
['209', 'Eyeshield 21 Vol.35', '', '$9.99', 'Viz', '456']
['210', 'Locke & Key Vol. 1 Welcome\nTo Lovecraft', '', '$19.99', 'IDW', '456']
['211', 'Arkham Asylum Anniversary Ed SC', '', '$17.99', 'DC', '453']
['212', 'Dengeki Daisy Vol. 4', '', '$9.99', 'Viz', '441']
['213', 'Reunion SC', '', '$19.95', 'Drawn & Quarterly', '436']
['214', 'Tank Girl Remastered Ed Vol. 2', '', '$16.95', 'Random House', '435']
['215', 'Irredeemable Vol. 1', '', '$9.99', 'Boom', '434']
['216', 'Excel Saga Vol.22', '', '$9.99', 'Viz', '432']
['217', 'Superstar HC Vol. 1 As Seen On Tv', '', '$14.99', 'IDW', '431']
['218', 'Treasure Vol. 2', '', '$12.95', 'Digital Manga', '431']
['219', 'Thor By J Michael Straczynski Vol. 3', '', '$14.99', 'Marvel', '430']
['220', 'Happy Cafe Vol. 7', '', '$10.99', 'Tokyopop', '427']
['221', 'Dance In The Vampire Bund Gaiden', '', '$10.99', 'St. Martins', '425']
['222', 'Complete Crumb Comics Vol.13 Snoid', '', '$19.99', 'Fantagraphics', '424']
['223', 'Green Lantern Rage of The Red\nLanterns', '', '$14.99', 'DC', '423']
['224', 'Kingdom Come New Edition', '', '$17.99', 'DC', '422']
['225', 'Fables Vol. 3 Storybook Love', '', '$14.99', 'DC', '420']
['226', 'Thor Trials of Loki Prem HC', '', '$19.99', 'Marvel', '418']
['227', 'Clean Freak Fully Equipped Vol. 1', '', '$10.99', 'Tokyopop', '414']
['228', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '414']
['229', 'Farscape Uncharted Tales Vol. 3\nDargos Quest', '', '$12.99', 'Boom', '413']
['230', 'Batman The Return of Bruce Wayne\nDeluxe Ed HC', '', '$29.99', 'DC', '408']
['231', 'Future Diary Vol. 10', '', '$10.99', 'Tokyopop', '408']
['232', 'Superman Red Son', '', '$17.99', 'DC', '407']
['233', 'Complete Crumb Comics Vol.15 Mode\nOday', '', '$19.99', 'Fantagraphics', '406']
['234', 'Izombie Vol. 1 Dead To The World', '', '$14.99', 'DC', '406']
['235', 'Nura Rise of the Yokai Clan Vol. 2', '', '$9.99', 'Viz', '405']
['236', 'Silver Diamond Vol. 9', '', '$10.99', 'Tokyopop', '403']
['237', 'Irredeemable Vol. 5', '', '$16.99', 'Boom', '401']
['238', 'Neko Ramen Vol. 4', '', '$10.99', 'Tokyopop', '401']
['239', 'Safe Area Gorazde HC Special Ed', '', '$29.99', 'Fantagraphics', '400']
['240', 'Die Hard Year One Vol. 2', '', '$12.99', 'Boom', '396']
['241', 'Arkham Asylum Living Hell', '', '$14.99', 'DC', '395']
['242', 'Irredeemable Vol. 4', '', '$16.99', 'Boom', '395']
['243', 'Batman Beyond Hush Beyond', '', '$14.99', 'DC', '394']
['244', 'Dracula Company of Monsters Vol. 2', '', '$12.99', 'Boom', '394']
['245', 'Green Lantern Revenge of The Green\nLanterns', '', '$14.99', 'DC', '393']
['246', 'Batman RIP', '', '$14.99', 'DC', '392']
['247', 'Crossed Vol. 1', '', '$24.99', 'Avatar', '391']
['248', 'Rocketeer Complete Collection HC\nVol. 1', '', '$29.99', 'IDW', '388']
['249', 'Boys Vol. 7 The Innocents', '', '$19.99', 'Dynamic Forces', '384']
['250', 'Transmetropolitan Vol. 1 Back On\nThe Street', '', '$14.99', 'DC', '382']
['251', 'Green Lantern Agent Orange', '', '$14.99', 'DC', '380']
['252', 'James Bond Omnibus Vol. 2', '', '$19.95', 'Random House', '377']
['253', 'Cinderella From Fabletown With Love', '', '$14.99', 'DC', '376']
['254', 'Umbrella Academy Vol. 1 Apocalypse\nSuite', '', '$17.99', 'Dark Horse', '376']
['255', 'Scalped Vol. 7 Rez Blues', '', '$17.99', 'DC', '374']
['256', 'Torpedo HC Vol. 3', '', '$24.99', 'IDW', '371']
['257', 'Scott Pilgrim Vol. 3 Infinite\nSadness', '', '$11.99', 'Oni', '367']
['258', 'Nexus Archives HC Vol.12', '', '$49.99', 'Dark Horse', '366']
['259', 'Boys Vol. 1 Name of The Game', '', '$16.99', 'Dynamic Forces', '365']
['260', 'Walking Dead HC Vol. 1', '', '$34.99', 'Image', '364']
['261', 'Wormwood Gentleman Corpse Vol. 1', '', '$19.99', 'IDW', '363']
['262', 'Scott Pilgrim Vol. 4 Gets It\nTogether', '', '$11.99', 'Oni', '362']
['263', 'Stargate Daniel Jackson', '', '$14.99', 'Dynamic Forces', '362']
['264', 'Umbrella Academy Vol. 2 Dallas', '', '$17.99', 'Dark Horse', '357']
['265', 'Fables Vol. 4 March of The Wooden\nSoldiers', '', '$17.99', 'DC', '355']
['266', 'Dark Age Dominion Vol. 1', '', '$19.99', 'Hayeshayes', '352']
['267', 'Hellboy Vol. 9 Wild Hunt', '', '$19.99', 'Dark Horse', '351']
['268', 'Green Lantern Wanted Hal Jordan', '', '$14.99', 'DC', '350']
['269', 'Sandman Vol. 2 The Dolls House New\nEd', '', '$19.99', 'DC', '350']
['270', 'Gotham Central Book 1 In The Line\nof Duty', '', '$19.99', 'DC', '349']
['271', 'Irredeemable Vol. 3', '', '$16.99', 'Boom', '349']
['272', 'Cross Game Vol. 3', '', '$14.99', 'Viz', '345']
['273', 'Eensy Weensy Monster Vol. 2', '', '$10.99', 'Tokyopop', '345']
['274', 'Y The Last Man Vol. 2 Cycles', '', '$12.99', 'DC', '345']
['275', 'Case Closed Vol.38', '', '$9.99', 'Viz', '344']
['276', 'DMZ Vol. 1 On The Ground', '', '$9.99', 'DC', '344']
['277', 'Right Here Right Now Vol. 2', '', '$12.95', 'Digital Manga', '341']
['278', 'Crimson Snow', '', '$14.99', 'Tokyopop', '339']
['279', 'Preacher Vol. 2 Until The End of\nThe World New Edition', '', '$14.99', 'DC', '339']
['280', 'Invisibles #1 Say You Want A\nRevolution', '', '$19.99', 'DC', '338']
['281', 'Unwritten Vol. 2 Inside Man', '', '$12.99', 'DC', '337']
['282', 'Essential X-Men Vol. 5 New Ed', '', '$19.99', 'Marvel', '333']
['283', 'Irredeemable Vol. 2', '', '$16.99', 'Boom', '333']
['284', 'Stepping On Roses Vol. 5', '', '$9.99', 'Viz', '333']
['285', 'Winterworld', '', '$17.99', 'IDW', '332']
['286', 'Lucky Star Vol. 1', '', '$10.99', 'Bandai', '330']
['287', 'Mighty Samson Archives HC Vol. 3', '', '$49.99', 'Dark Horse', '329']
['288', 'Gakuen Alice Vol. 16', '', '$10.99', 'Tokyopop', '328']
['289', 'Judge Dredd Comp Case Files\n(S&S Ed) Vol. 3', '', '$19.99', 'Pocket', '328']
['290', 'Serenity Better Days', '', '$9.99', 'Dark Horse', '328']
['291', 'Grimm Fairy Tales Vol. 1', '', '$15.99', 'Zenescope', '326']
['292', 'Essential X-Men Vol. 6 New Ed', '', '$19.99', 'Marvel', '325']
['293', 'Buffy the Vampire Slayer Season 8\nVol. 1 Long Way Home', '', '$15.99', 'Dark Horse', '322']
['294', 'Scott Pilgrim Vol. 5 Vs The Universe', '', '$11.99', 'Oni', '322']
['295', 'Countdown 7 Days Vol. 1', '', '$12.95', 'Digital Manga', '321']
['296', 'Invincible Vol. 1 Family Matters', '', '$12.99', 'Image', '321']
['297', 'Ayn Rand Anthem Graphic Novel', '', '$15.00', 'Putnam', '318']
['298', 'Honey Colored Pancakes', '', '$12.95', 'Digital Manga', '316']
['299', 'Shinobi Life Vol. 7', '', '$10.99', 'Tokyopop', '315']
['300', 'Maximum Ride Vol. 4', '', '$12.99', 'Hachette', '312']
