['\n', 'Comic-book Title', 'Issue', 'Price', 'Publisher', 'Est. sales']
['60', 'Bloom County Complete Library HC\nVol. 4', '', '$39.99', 'IDW', '1,234']
['61', 'Prince Valiant HC Vol. 3 1941-1942', '', '$29.99', 'Fantagraphics', '1,225']
['62', 'Essential Captain America Vol. 6', '', '$19.99', 'Marvel', '1,224']
['63', 'Captain America Legacy Of Captain\nAmerica', '', '$15.99', 'Marvel', '1,219']
['64', 'Archie 50 Times An American Icon Sc', '', '$10.00', 'Hero Initiative', '1,192']
['65', 'Supersized Strange Tales From Fast\nFood Culture Gn', '', '$12.99', 'Dark Horse', '1,176']
['66', 'Blackest Night HC', '', '$29.99', 'DC', '1,171']
['67', 'Walking Dead Vol. 3 Safety Behind\nBars', '', '$14.99', 'Image', '1,168']
['68', 'Thor Tales Of Asgard Coipel Cvr', '', '$24.99', 'Marvel', '1,154']
['69', 'Neon Genesis Evangelion Vol. 12', '', '$9.99', 'Viz', '1,151']
['70', 'Marvel Masterworks Mighty Thor Vol.\n2', '', '$24.99', 'Marvel', '1,148']
['71', 'Cowboys And Aliens It Books HC Ed', '', '$24.99', 'HarperCollins', '1,121']
['72', 'Deadpool Pulp Prem HC', '', '$19.99', 'Marvel', '1,118']
['73', 'Walking Dead Vol. 12 Life Among Them', '', '$14.99', 'Image', '1,116']
['74', 'Nge Campus Apocalyse Vol. 3', '', '$10.99', 'Dark Horse', '1,106']
['75', 'Pokemon Adventures Platinum Vol. 1', '', '$7.99', 'Viz', '1,103']
['76', 'What If Dark Avengers', '', '$24.99', 'Marvel', '1,103']
['77', 'Klaws Of Panther', '', '$14.99', 'Marvel', '1,096']
['78', 'Popeye HC Vol. 5 Whas A Jeep', '', '$29.99', 'Fantagraphics', '1,093']
['79', 'Scott Pilgrim Vol. 1 Precious\nLittle Life', '', '$11.99', 'Oni', '1,089']
['80', 'Vesha Valentine Story Gn', '', '$12.95', 'Slave Labor', '1,085']
['81', 'Batman Hush Complete', '', '$24.99', 'DC', '1,081']
['82', 'Walking Dead Vol. 9 Here We Remain', '', '$14.99', 'Image', '1,079']
['83', 'Strange Tales II HC', '', '$24.99', 'Marvel', '1,075']
['84', 'Popeye HC Vol. 1 Comic Stories Bud\nSagendorf', '', '$29.99', 'IDW', '1,072']
['85', 'Walking Dead Vol. 5 Best Defense', '', '$14.99', 'Image', '1,066']
['86', 'Spawn Origins Vol. 10', '', '$14.99', 'Image', '1,056']
['87', 'Chew Vol. 1', '', '$9.99', 'Image', '1,054']
['88', 'Walking Dead Vol. 10 What We Become', '', '$14.99', 'Image', '1,046']
['89', 'Fables Vol. 1 Legends In Exile', '', '$12.99', 'DC', '1,044']
['90', 'Amory Wars In Keeping Secrets Of\nSilent Earth 3 Vol. 2', '', '$14.99', 'Boom', '1,042']
['91', 'Finder Library Vol. 1', '', '$24.99', 'Dark Horse', '1,039']
['92', 'Billy Batson Magic Shazam Mr Mind\nOver Matter', '', '$12.99', 'DC', '1,038']
['93', 'Marvel Masterworks Avengers Vol. 3', '', '$24.99', 'Marvel', '1,017']
['94', 'Smurfs Vol. 5 The Smurfs And The Egg', '', '$5.99', 'NBM', '1,017']
['95', 'Batman Dark Knight Returns', '', '$14.99', 'DC', '1,014']
['96', 'Complete Peanuts HC Vol. 15\n1979-1980', '', '$28.99', 'Fantagraphics', '1,010']
['97', 'Gft Presents Neverland HC', '', '$24.99', 'Zenescope', '1,006']
['98', 'Batman The Return Of Bruce Wayne\nDeluxe Ed HC', '', '$29.99', 'DC', '985']
['99', 'Walking Dead Vol. 11 Fear The\nHunters', '', '$14.99', 'Image', '985']
['100', 'Dragon Age Vol. 1', '', '$19.99', 'IDW', '979']
['101', 'All Star Superman Vol. 1', '', '$12.99', 'DC', '978']
['102', 'Walking Dead Vol. 4 Hearts Desire', '', '$14.99', 'Image', '972']
['103', 'Oh My Goddess Rtl Vol. 17', '', '$11.99', 'Dark Horse', '969']
['104', 'Wildcats Version 3.0 Year Two', '', '$24.99', 'DC', '951']
['105', 'Walking Dead Vol. 6 Sorrowful Life', '', '$14.99', 'Image', '928']
['106', 'Bronx Kill', '', '$12.99', 'DC', '920']
['107', 'Vampirella Masters Series Vol. 3\nMark Millar', '', '$19.99', 'Dynamic Forces', '919']
['108', 'Penguins of Madagascar Vol. 1', '', '$6.95', 'Ape', '918']
['109', 'All Star Superman Vol. 2', '', '$12.99', 'DC', '916']
['110', 'Captain America Captain', '', '$39.99', 'Marvel', '908']
['111', 'Walking Dead Vol. 7 The Calm Before', '', '$14.99', 'Image', '900']
['112', 'Age Of Heroes', '', '$19.99', 'Marvel', '861']
['113', 'Akira Kodansha Ed Vol. 5', '', '$27.99', 'Random House', '859']
['114', 'Watchmen', '', '$19.99', 'DC', '853']
['115', 'Skydoll Spaceship', '', '$19.99', 'Marvel', '845']
['116', 'Walking Dead Vol. 8 Made To Suffer', '', '$14.99', 'Image', '845']
['117', 'Batman The Killing Joke Special Ed\nHC', '', '$17.99', 'DC', '842']
['118', 'Archie Americana Ser Vol. 12 Best\nOf 90s Book 2', '', '$11.95', 'Archie', '836']
['119', 'Batman Year One Deluxe SC', '', '$14.99', 'DC', '818']
['120', 'Yo Gabba Gabba Comic Book Time HC', '', '$24.99', 'Oni', '815']
['121', 'G.I. Joe Cobra Vol. 3 Serpents Coil', '', '$19.99', 'IDW', '814']
['122', 'Superman Earth One HC', '', '$19.99', 'DC', '807']
['123', 'Fables Vol. 14 Witches', '', '$17.99', 'DC', '803']
['124', 'Marvel Adventures Thor Bringers Of\nStorm Digest', '', '$9.99', 'Marvel', '797']
['125', 'Y The Last Man Vol. 1 Unmanned', '', '$14.99', 'DC', '790']
['126', 'Thor Lost Gods', '', '$26.99', 'Marvel', '789']
['127', 'K On Vol. 2', '', '$11.99', 'Hachette', '788']
['128', 'Serenity Shepherds Tale HC', '', '$14.99', 'Dark Horse', '788']
['129', 'Super Hero Squad Super Hero Safari', '', '$14.99', 'Marvel', '781']
['130', 'Scott Pilgrim Vol. 2 Vs The World', '', '$11.99', 'Oni', '775']
['131', 'New Mutants Prem HC Fall Of New\nMutants', '', '$24.99', 'Marvel', '764']
['132', 'Batman The Long Halloween', '', '$19.99', 'DC', '762']
['133', 'X-Men Origins II HC', '', '$24.99', 'Marvel', '759']
['134', 'Sandman Vol. 1 Preludes &\nNocturnes New Ed', '', '$19.99', 'DC', '756']
['135', 'Transformers Prime Vol. 1', '', '$7.99', 'IDW', '752']
['136', 'Axe Cop Vol. 1', '', '$14.99', 'Dark Horse', '743']
['137', 'Wolverine Old Man Logan', '', '$29.99', 'Marvel', '737']
['138', 'Shadowland Prem HC Moon Knight', '', '$19.99', 'Marvel', '735']
['139', 'Superpatriot Americas Fighting Force', '', '$14.99', 'Image', '733']
['140', 'Thing Classic Vol. 1', '', '$24.99', 'Marvel', '732']
['141', 'Dogs Vol. 5', '', '$12.99', 'Viz', '730']
['142', 'Green Lantern Rebirth New Edition', '', '$14.99', 'DC', '721']
['143', 'Star Trek Captains Log Vol. 1', '', '$17.99', 'IDW', '710']
['144', 'Arctic Marauder HC', '', '$16.99', 'Fantagraphics', '706']
['145', 'James Pattersons Witch &\nWizard HC Vol. 2 Operation\nZero', '', '$17.99', 'IDW', '701']
['146', 'Preacher Vol. 1 Gone To Texas New\nEdition', '', '$17.99', 'DC', '700']
['147', 'Vanguard Frazetta Classics HC Vol.\n2 White Indian', '', '$49.95', 'Vanguard', '698']
['148', 'Shadowland Prem HC Blood On Streets', '', '$19.99', 'Marvel', '695']
['149', 'Disney Fairies Vol. 5 Tinker Bell\nPirate Adventure', '', '$6.99', 'NBM', '691']
['150', 'Chew Vol. 3 Just Desserts', '', '$12.99', 'Image', '688']
['151', 'V For Vendetta New Edition', '', '$19.99', 'DC', '687']
['152', 'Fables Vol. 2 Animal Farm', '', '$12.99', 'DC', '680']
['153', 'Zombies Illustrated History of the\nUndead Sc', '', '$17.99', 'St. Martins', '674']
['154', 'Walking Dead HC Vol. 1', '', '$34.99', 'Image', '673']
['155', 'X-Men First Class Vol. 2', '', '$14.99', 'Marvel', '668']
['156', 'Girl Comics', '', '$15.99', 'Marvel', '664']
['157', 'Melancholy Of Haruhi Suzumiya Vol. 8', '', '$11.99', 'Hachette', '655']
['158', 'Buffy the Vampire Slayer Season 8\nVol. 1 Long Way Home', '', '$15.99', 'Dark Horse', '644']
['159', 'Chi Sweet Home Vol. 5', '', '$13.95', 'Random House', '643']
['160', 'Do Androids Dream Of Electric Sheep\nHC Vol. 4', '', '$24.99', 'Boom', '642']
['161', 'Boys Vol. 7 The Innocents', '', '$19.99', 'Dynamic Forces', '639']
['162', 'David Boring Pantheon Ed', '', '$21.95', 'Random House', '629']
['163', 'Scott Pilgrim Vol. 3 Infinite\nSadness', '', '$11.99', 'Oni', '627']
['164', 'Do Androids Dream Dust To Dust Vol.\n2', '', '$12.99', 'Boom', '621']
['165', 'Kick Ass Prem HC', '', '$24.99', 'Marvel', '617']
['166', 'Scalped Vol. 1 Indian Country', '', '$14.99', 'DC', '617']
['167', 'Heralds', '', '$15.99', 'Marvel', '616']
['168', 'Krazy & Ignatz 1919 1921\nBenevolent Brick', '', '$24.99', 'Fantagraphics', '613']
['169', 'Nemesis Prem HC', '', '$19.99', 'Marvel', '611']
['170', 'Rin-Ne Vol. 5', '', '$9.99', 'Viz', '607']
['171', 'Civil War', '', '$24.99', 'Marvel', '595']
['172', 'Arkham Asylum Anniversary Ed SC', '', '$17.99', 'DC', '594']
['173', 'X-9 Secret Agent Corrigan HC Vol. 2', '', '$49.99', 'IDW', '594']
['174', 'Dead At 17 Vol. 6 Witch Queen', '', '$12.99', 'Image', '588']
['175', 'Comics Illustrated History Of Comic\nStrip Art HC', '', '$39.99', 'Dark Horse', '587']
['176', 'Umbrella Academy Vol. 2 Dallas', '', '$17.99', 'Dark Horse', '585']
['177', 'Chew Vol. 2 International Flavor', '', '$12.99', 'Image', '584']
['178', 'Kingdom Come New Edition', '', '$17.99', 'DC', '582']
['179', 'Final Crisis', '', '$19.99', 'DC', '578']
['180', 'Fantastic Four Extended Family', '', '$24.99', 'Marvel', '575']
['181', 'Toy Story Toy Overboard', '', '$9.99', 'Boom', '572']
['182', 'Roy Crane Buz Sawyer HC War in the\nPacific Vol. 1', '', '$35.00', 'Fantagraphics', '568']
['183', 'Boys Vol. 1 Name of the Game', '', '$16.99', 'Dynamic Forces', '564']
['184', 'Ultimates Ultimate Collection', '', '$34.99', 'Marvel', '563']
['185', 'Mouse Guard Legends of the Guard HC', '', '$19.95', 'Archaia', '556']
['186', 'Brightest Day HC Vol. 1', '', '$29.99', 'DC', '555']
['187', 'Scalped Vol. 7 Rez Blues', '', '$17.99', 'DC', '554']
['188', 'Strange Science Fantasy Vol. 1', '', '$24.99', 'IDW', '554']
['189', 'Ultimate Comics Wolverine Vs Hulk', '', '$19.99', 'Marvel', '554']
['190', 'Batman Rip', '', '$14.99', 'DC', '542']
['191', 'Flash Dastardly Death of the Rogues\nHC', '', '$19.99', 'DC', '540']
['192', 'Vanguard Frazetta Classics HC Vol.\n1 Johnny Comet', '', '$49.95', 'Vanguard', '539']
['193', 'Scott Pilgrim Vol. 4 Gets It\nTogether', '', '$11.99', 'Oni', '534']
['194', 'Transmetropolitan Vol. 1 Back On\nThe Street', '', '$14.99', 'DC', '534']
['195', 'Unknown Vol. 2 Devil Made Flesh', '', '$14.99', 'Boom', '531']
['196', 'DMZ Vol. 1 On The Ground', '', '$9.99', 'DC', '529']
['197', 'Eerie Archives HC Vol. 6', '', '$49.99', 'Dark Horse', '527']
['198', 'Sandman Vol. 2 The Dolls House New\nEd', '', '$19.99', 'DC', '527']
['199', 'Superman Red Son', '', '$17.99', 'DC', '524']
['200', 'Fish Police Vol. 1', '', '$14.99', 'IDW', '523']
['201', 'Green Lantern Sinestro Corps War\nVol. 1', '', '$14.99', 'DC', '518']
['202', 'Transformers Idw Collection HC Vol.\n3', '', '$49.99', 'IDW', '513']
['203', 'Phoenix Without Ashes HC', '', '$21.99', 'IDW', '509']
['204', 'Asterix Asterix & Obelix\nBirthday', '', '$9.95', 'Sterling', '508']
['205', 'John Carter Of Mars Warlord Of Mars', '', '$29.99', 'Dark Horse', '508']
['206', 'Ultimatum', '', '$19.99', 'Marvel', '507']
['207', 'New Character Parade', '', '$12.00', 'Pigeon', '502']
['208', 'Walking Dead Compendium Vol. 1', '', '$59.99', 'Image', '502']
['209', 'Invincible Vol. 1 Family Matters', '', '$12.99', 'Image', '496']
['210', 'Thor And Loki HC Blood Brothers', '', '$24.99', 'Marvel', '494']
['211', 'Ultimates II Ultimate Collection', '', '$34.99', 'Marvel', '494']
['212', 'Scott Pilgrim Precious Little Box\nSet', '', '$72.00', 'Oni', '493']
['213', 'X-Men Forever 2 Vol. 2 Scream A\nLittle Scream', '', '$16.99', 'Marvel', '491']
['214', 'Y The Last Man Vol. 2 Cycles', '', '$12.99', 'DC', '488']
['215', 'Blackest Night Green Lantern HC', '', '$24.99', 'DC', '472']
['216', 'Death Note Black Ed Vol. 2', '', '$14.99', 'Viz', '472']
['217', 'Donald Duck & Friends\nFeathers Of Fury', '', '$9.99', 'Boom', '470']
['218', 'Calling Cthulhu Chronicles', '', '$14.99', 'Boom', '469']
['219', 'Classic Jurassic Park Vol. 2\nRaptors Revenge', '', '$19.99', 'IDW', '467']
['220', 'Fables Vol. 3 Storybook Love', '', '$14.99', 'DC', '467']
['221', 'Hayate Combat Butler Vol. 17', '', '$9.99', 'Viz', '467']
['222', 'Walking Dead HC Vol. 2', '', '$34.99', 'Image', '467']
['223', 'Incredible Hulks Dark Son Enigma\nForce', '', '$19.99', 'Marvel', '466']
['224', 'Green Lantern Sinestro Corps War\nVol. 2', '', '$14.99', 'DC', '459']
['225', 'Hunter X Hunter Vol. 27', '', '$9.99', 'Viz', '458']
['226', '100 Bullets Vol. 1 First Shot Last\nCall', '', '$9.99', 'DC', '455']
['227', 'Joker HC', '', '$19.99', 'DC', '455']
['228', 'Library Wars Vol. 4', '', '$9.99', 'Viz', '454']
['229', 'Oresama Teacher Vol. 1', '', '$9.99', 'Viz', '454']
['230', 'Toradora Vol. 1', '', '$10.99', 'St. Martins', '454']
['231', 'DMZ Vol. 9 MIA', '', '$14.99', 'DC', '453']
['232', 'Fables Vol. 4 March of the Wooden\nSoldiers', '', '$17.99', 'DC', '450']
['233', 'Ultimate Comics Spider-Man Vol. 1\nWorld According', '', '$19.99', 'Marvel', '449']
['234', 'Filth', '', '$19.99', 'DC', '438']
['235', 'Preacher Vol. 2 Until The End of\nthe World New Edition', '', '$14.99', 'DC', '437']
['236', 'Scott Pilgrim Vol. 5 Vs The Universe', '', '$11.99', 'Oni', '436']
['237', 'Serenity Better Days', '', '$9.99', 'Dark Horse', '436']
['238', 'Scott Pilgrim Vol. 6 Finest Hour', '', '$11.99', 'Oni', '435']
['239', 'Boys Vol. 2 Get Some', '', '$19.99', 'Dynamic Forces', '433']
['240', 'Unwritten 01 Tommy Taylor And Bogus\nIdentity New Ed', '', '$12.99', 'DC', '432']
['241', 'Naoki Urasawa 20Th Century Boys\nVol. 13', '', '$12.99', 'Viz', '431']
['242', 'Starstruck HC Dlx Ed', '', '$49.99', 'IDW', '429']
['243', 'Amory Wars In Keeping Secrets Of\nSilent Earth 3 Vol. 1', '', '$14.99', 'Boom', '427']
['244', 'Ultimates Vol. 1', '', '$12.99', 'Marvel', '426']
['245', '21 Story Of Roberto Clemente HC', '', '$22.99', 'Fantagraphics', '425']
['246', 'Batman And Robin Deluxe HC Vol. 1\nBatman Reborn', '', '$24.99', 'DC', '423']
['247', 'Power Pack Classic Vol. 3', '', '$29.99', 'Marvel', '422']
['248', 'Umbrella Academy Vol. 1 Apocalypse\nSuite', '', '$17.99', 'Dark Horse', '422']
['249', 'Boris Karloff Tales Of Mystery\nArchives HC Vol. 5', '', '$49.99', 'Dark Horse', '421']
['250', 'Buck Rogers In 25Th Century Dailies\nHC Vol. 5 1935-1936', '', '$49.99', 'Hermes', '421']
['251', 'Downsized Gn', '', '$6.95', 'Adhouse', '420']
['252', 'Vampire Cheerleaders Vol. 1', '', '$10.99', 'St. Martins', '419']
['253', 'Locke & Key Vol. 1 Welcome\nTo Lovecraft', '', '$19.99', 'IDW', '418']
['254', 'Essential X-Men Vol. 2 New Ed', '', '$19.99', 'Marvel', '414']
['255', 'Green Lantern Rage of the Red\nLanterns', '', '$14.99', 'DC', '412']
['256', 'Star Wars Clone Wars Adv Vol. 1', '', '$6.99', 'Dark Horse', '411']
['257', 'Irredeemable Vol. 1', '', '$9.99', 'Boom', '408']
['258', 'Savage Dragon Emperor Dragon', '', '$16.99', 'Image', '404']
['259', 'Fables Vol. 13 The Great Fables\nCrossover', '', '$17.99', 'DC', '403']
['260', 'Batman Knightfall Part 01 Broken Bat', '', '$17.99', 'DC', '398']
['261', 'Fables Vol. 5 The Mean Seasons', '', '$14.99', 'DC', '397']
['262', 'An Elegy For Amelia Johnson HC', '', '$14.95', 'Archaia', '396']
['263', 'Star Wars Old Republic Vol. 1 Blood\nOf Empire', '', '$15.99', 'Dark Horse', '395']
['264', 'Batman And Son', '', '$14.99', 'DC', '394']
['265', 'Torpedo HC Vol. 3', '', '$24.99', 'IDW', '394']
['266', 'Possessions Vol. 2 Ghost Table', '', '$5.99', 'Oni', '391']
['267', 'Sweet Tooth Vol. 1 Out of the Woods', '', '$12.99', 'DC', '391']
['268', 'Haunt Vol. 2', '', '$16.99', 'Image', '390']
['269', 'Walking Dead HC Vol. 3', '', '$34.99', 'Image', '390']
['270', 'Kill Shakespeare Vol. 1', '', '$19.99', 'IDW', '388']
['271', 'Green Lantern Secret Origin', '', '$14.99', 'DC', '386']
['272', 'Rock N Roll Comics Vol. 5 Elvis\nExperience', '', '$17.99', 'Bluewater', '386']
['273', 'Criminal Vol. 1 Coward', '', '$14.99', 'Marvel', '384']
['274', 'Detroit Metal City Vol. 8', '', '$12.99', 'Viz', '384']
['275', 'Ultimates 3 Who Killed Scarlet Witch', '', '$19.99', 'Marvel', '382']
['276', 'Invincible Vol. 2 Eight Is Enough', '', '$12.99', 'Image', '381']
['277', 'Best Of Dick Tracy Vol. 1', '', '$19.99', 'IDW', '380']
['278', 'Boys Vol. 3 Good For The Soul', '', '$19.99', 'Dynamic Forces', '380']
['279', 'Kamisama Kiss Vol. 2', '', '$9.99', 'Viz', '377']
['280', 'Planetary Book 04 Spacetime\nArchaeology', '', '$17.99', 'DC', '374']
['281', 'Judge Dredd Complete Case Files\nVol. 17', '', '$32.99', 'Titan', '373']
['282', 'Boys Vol. 6 Self-Preservation\nSociety', '', '$19.99', 'Dynamic Forces', '372']
['283', 'Bamboo Blade Vol. 8', '', '$11.99', 'Hachette', '369']
['284', 'Northlanders Vol. 1 Sven The\nReturned', '', '$14.99', 'DC', '369']
['285', 'Blacksad HC Vol. 1', '', '$29.99', 'Dark Horse', '368']
['286', 'Showcase Presents Justice League Of\nAmerica Vol. 5', '', '$19.99', 'DC', '368']
['287', 'Arata The Legend Vol. 5', '', '$9.99', 'Viz', '367']
['288', 'Ultimates Vol. 2 Homeland Security', '', '$17.99', 'Marvel', '366']
['289', 'Boys Vol. 4 We Gotta Go Now', '', '$19.99', 'Dynamic Forces', '365']
['290', 'Sandman Vol. 3 Dream Country New Ed', '', '$19.99', 'DC', '364']
['291', 'Y The Last Man Vol. 4 Safeword', '', '$12.99', 'DC', '364']
['292', 'League of Extraordinary Gentlemen\nVol. One', '', '$14.99', 'DC', '361']
['293', 'Thor By J Michael Straczynski Vol. 1', '', '$14.99', 'Marvel', '361']
['294', 'Batman And Robin Deluxe HC Vol. 2\nBatman Vs Robin', '', '$24.99', 'DC', '360']
['295', 'Boys Vol. 5 Herogasm', '', '$19.99', 'Dynamic Forces', '360']
['296', 'John Stanley Melvin Monster HC Vol.\n3', '', '$24.95', 'Drawn & Quarterly', '360']
['297', 'Y The Last Man Vol. 5 Ring Of Truth', '', '$14.99', 'DC', '360']
['298', 'Preacher Vol. 3 Proud Americans New\nEdition', '', '$14.99', 'DC', '359']
['299', 'Conan Vol. 1 Frost Giants Daughter', '', '$15.99', 'Dark Horse', '352']
['300', 'Freeway', '', '$28.99', 'Fantagraphics', '352']
